PopulationId,OneIns,MoreIns,NoIns
7221,4619,786,167
7222,4348,656,184
7223,2812,663,183
7224,3175,722,31
7225,2814,521,73
7226,6233,1085,286
7227,2436,349,91
7228,2366,651,122
7229,3342,706,136
7230,2611,384,47
7231,3757,744,189
7232,658,151,15
7233,2048,660,111
7234,3460,709,392
7235,2382,457,83
7236,3336,638,141
7237,7286,879,346
7238,2655,518,54
7239,3643,934,393
7240,4606,576,125
7241,3646,643,69
7242,4543,910,326
7243,2433,461,733
7244,3479,603,457
7245,5671,637,615
7246,5148,975,464
7247,6630,1148,1085
7248,3596,659,419
7249,5144,752,999
7250,4606,942,582
7251,4403,605,954
7252,4598,672,642
7253,3376,534,453
7254,2490,461,322
7255,3035,466,469
7256,2876,893,549
7257,5069,1340,325
7258,2333,505,87
7259,3477,549,219
7260,2729,403,366
7261,5087,885,491
7262,2579,416,102
7263,3265,487,412
7264,4296,263,483
7265,2389,403,322
7266,2289,245,340
7267,3748,484,508
7268,1926,335,554
7269,4620,577,1597
7270,4217,877,518
7271,4531,614,458
7272,3128,639,304
7273,3532,664,730
7274,949,315,453
7275,3600,484,291
7276,3182,417,417
7277,5316,822,308
7278,6086,827,727
7279,4360,639,294
7280,2821,340,771
7281,2369,297,211
7282,2610,180,142
7283,3005,441,507
7284,4535,648,1261
7285,3395,808,658
7286,4012,525,726
7287,6919,573,327
7288,6210,663,632
7289,5087,628,1406
7290,5682,1138,1603
7291,3214,312,665
7292,4716,791,760
7293,1864,298,480
7294,2401,279,1161
7295,3271,495,957
7296,6507,697,246
7297,566,201,82
7298,1691,327,85
7299,5062,584,770
7300,2302,464,406
7301,6857,1219,349
7302,4870,748,691
7303,2793,482,276
7304,1283,262,156
7305,5645,596,1434
7306,3056,629,418
7307,5246,1068,1761
7308,4179,851,670
7309,2195,620,369
7310,4701,1690,1202
7311,6112,722,1747
7312,5364,570,1585
7313,5576,431,2234
7314,4520,535,1422
7315,4246,626,1374
7316,4709,1384,1362
7317,2368,320,763
7318,3021,532,632
7319,4649,548,364
7320,1891,412,425
7321,3987,560,503
7322,3425,1294,688
7323,3399,653,578
7324,3230,469,310
7325,4139,1401,209
7326,6759,909,758
7327,2458,590,295
7328,2154,526,429
7329,5108,941,290
7330,3258,681,572
7331,1735,314,254
7332,3343,479,829
7333,2464,532,521
7334,3285,806,1025
7335,4498,934,921
7336,5038,852,1225
7337,3054,791,792
7338,4258,620,486
7339,2994,449,214
7340,4999,869,539
7341,2537,501,335
7342,4794,1298,624
7343,1939,340,229
7344,2490,593,265
7345,2698,656,444
7346,5467,1124,635
7347,4085,709,1680
7348,1655,353,460
7349,1296,223,263
7350,0,0,0
7351,640,281,210
7352,1107,553,398
7353,2489,553,988
7354,2655,908,525
7355,3354,1014,715
7356,1887,681,271
7357,3813,1063,657
7358,866,355,257
7359,2792,633,498
7360,2322,520,750
7361,2614,926,602
7362,3366,856,932
7363,1828,658,210
7364,3677,742,1000
7365,1744,709,358
7366,2556,1107,397
7367,2406,955,625
7368,1127,302,203
7369,3679,1120,691
7370,2184,466,370
7371,3684,876,1247
7372,3079,998,927
7373,2542,807,637
7374,2234,737,268
7375,1951,419,357
7376,3254,1175,1211
7377,2329,608,713
7378,1572,630,249
7379,2231,582,583
7380,1894,790,548
7381,1867,679,197
7382,1535,548,342
7383,1717,660,274
7384,3168,1237,308
7385,3092,644,789
7386,2755,1011,618
7387,1120,375,350
7388,4006,953,1193
7389,2026,607,367
7390,3867,1023,732
7391,2891,609,459
7392,2754,679,653
7393,838,443,142
7394,2852,1298,799
7395,2081,1230,498
7396,1317,529,512
7397,2447,948,670
7398,1865,830,428
7399,1682,736,572
7400,791,164,455
7401,1095,432,449
7402,2646,1059,687
7403,405,229,141
7404,1200,481,340
7405,1124,403,310
7406,2381,830,462
7407,2622,968,394
7408,1917,1218,291
7409,2165,734,409
7410,4388,1660,890
7411,4050,1875,900
7412,1233,472,318
7413,847,391,209
7414,2769,857,685
7415,1322,727,198
7416,5468,1141,542
7417,3966,757,335
7418,2553,429,650
7419,2697,411,589
7420,1605,224,432
7421,1407,391,219
7422,1934,609,430
7423,3527,836,811
7424,2973,357,362
7425,3546,603,445
7426,2234,547,577
7427,2257,671,576
7428,1315,370,302
7429,1731,325,503
7430,1899,384,1171
7431,2086,265,624
7432,1775,537,407
7433,3598,1059,744
7434,2559,296,816
7435,1757,233,645
7436,2075,371,791
7437,2085,360,248
7438,1321,710,422
7439,3774,586,665
7440,2939,536,395
7441,3070,893,1232
7442,3665,1023,1156
7443,3577,568,1223
7444,2782,886,627
7445,2875,526,434
7446,3938,876,602
7447,4567,693,545
7448,2544,538,193
7449,3545,641,290
7450,2701,614,118
7451,2473,456,157
7452,7129,1342,239
7453,7947,1193,911
7454,3605,991,264
7455,2368,805,252
7456,2102,771,80
7457,3524,636,178
7458,1993,677,365
7459,3404,1590,444
7460,2582,883,388
7461,3213,756,295
7462,2492,501,408
7463,5425,1157,473
7464,2586,498,997
7465,3636,671,834
7466,1850,558,396
7467,1119,126,240
7468,1943,588,447
7469,4275,721,781
7470,3314,996,995
7471,2952,313,917
7472,2777,473,939
7473,2245,623,263
7474,2218,513,418
7475,5560,718,730
7476,2883,696,389
7477,3517,760,641
7478,4097,815,937
7479,3356,497,283
7480,3515,765,638
7481,1906,350,17
7482,260,23,8
7483,3305,993,267
7484,4029,917,373
7485,2803,413,372
7486,2506,531,110
7487,4330,1176,315
7488,2256,2208,75
7489,4579,823,278
7490,3918,592,241
7491,4586,707,542
7492,3264,474,150
7493,0,0,0
7494,3453,800,960
7495,3816,729,970
7496,2323,339,353
7497,4613,853,352
7498,2347,906,456
7499,3025,1138,286
7500,3106,463,606
7501,5042,717,975
7502,2654,370,598
7503,2580,374,73
7504,1982,447,666
7505,4392,1236,1069
7506,4101,506,437
7507,5537,698,607
7508,4222,2942,1677
7509,0,0,0
7510,1749,545,246
7511,4089,1071,539
7512,2849,1386,613
7513,2650,758,324
7514,2403,1548,384
7515,4223,785,1404
7516,3865,755,1900
7517,3017,495,718
7518,3068,1104,599
7519,2887,625,618
7520,2882,723,382
7521,4585,1181,953
7522,4177,665,500
7523,3087,936,324
7524,3406,588,227
7525,2768,680,711
7526,3304,637,138
7527,3524,698,681
7528,3494,851,534
7529,3784,664,542
7530,3928,776,843
7531,2646,485,198
7532,2494,603,572
7533,3634,1057,470
7534,4496,1502,950
7535,3673,785,485
7536,2518,474,466
7537,3556,387,801
7538,3234,1086,1200
7539,2086,713,505
7540,3911,679,554
7541,3002,1031,707
7542,3891,647,687
7543,4059,633,670
7544,5686,700,676
7545,5350,618,1328
7546,6584,1142,1413
7547,4777,1432,629
7548,2563,778,139
7549,2501,610,274
7550,946,1426,73
7551,1503,1593,109
7552,4511,1157,927
7553,4100,683,498
7554,2236,447,532
7555,1313,186,382
7556,1702,374,487
7557,2591,457,670
7558,3967,1488,697
7559,2075,929,377
7560,3120,1051,255
7561,7452,2006,252
7562,3006,595,559
7563,2466,561,417
7564,6063,1600,297
7565,4109,706,443
7566,3935,675,446
7567,4147,806,433
7568,4326,796,1795
7569,3446,632,1134
7570,3398,696,999
7571,2871,902,434
7572,4035,732,637
7573,4698,877,1285
7574,3996,623,1552
7575,4205,736,847
7576,5559,1140,1016
7577,4548,1198,1052
7578,4050,506,1030
7579,3288,425,822
7580,2599,273,1150
7581,6383,757,1647
7582,8630,1207,2168
7583,4275,1487,907
7584,2912,592,351
7585,3180,810,345
7586,2904,1021,446
7587,2863,741,407
7588,3661,945,757
7589,1894,664,522
7590,2442,605,441
7591,2393,678,555
7592,2988,840,309
7593,7725,1435,1383
7594,2494,500,308
7595,2497,657,110
7596,3354,535,166
7597,3146,646,494
7598,3280,643,320
7599,3576,1013,355
7600,2604,491,1101
7601,2712,801,686
7602,1568,675,504
7603,2560,742,615
7604,2330,617,863
7605,4323,1248,422
7606,2427,558,503
7607,664,605,57
7608,1133,363,517
7609,0,0,0
7610,3430,816,666
7611,3215,661,391
7612,3998,972,563
7613,5149,819,1001
7614,6085,1525,1448
7615,1252,232,509
7616,1983,288,396
7617,4057,700,957
7618,4016,507,855
7619,8369,1236,1224
7620,3107,766,373
7621,2941,1149,875
7622,6215,838,753
7623,3955,530,1073
7624,6906,1220,1469
7625,3422,738,1210
7626,3280,780,455
7627,6906,780,1383
7628,3674,486,524
7629,1963,293,800
7630,3799,1442,874
7631,2770,688,655
7632,3842,890,1415
7633,2902,771,659
7634,2354,687,577
7635,4487,832,523
7636,4583,937,630
7637,1673,885,286
7638,4268,535,414
7639,3099,988,670
7640,4477,843,974
7641,3816,539,801
7642,14043,2250,2302
7643,4023,1006,523
7644,1565,677,559
7645,2728,825,634
7646,2385,428,739
7647,3815,949,450
7648,4574,954,1051
7649,4756,1108,1011
7650,3394,526,1286
7651,4315,632,1228
7652,2664,386,924
7653,2027,273,475
7654,1005,310,331
7655,3205,922,547
7656,2898,646,1008
7657,4467,643,1431
7658,2244,335,826
7659,2796,424,619
7660,2502,381,855
7661,3970,561,1636
7662,5416,567,1704
7663,2407,303,1095
7664,2374,225,972
7665,3764,344,1361
7666,4816,509,1090
7667,2641,343,807
7668,3179,519,948
7669,2945,623,971
7670,1835,440,319
7671,2965,581,910
7672,2602,555,454
7673,2469,692,704
7674,5458,882,1714
7675,3946,519,1001
7676,4207,851,1307
7677,1896,509,418
7678,3193,723,505
7679,5553,916,930
7680,7937,1002,1304
7681,5200,846,1499
7682,2819,451,564
7683,3772,455,1120
7684,12220,1487,2331
7685,4145,542,1131
7686,553,155,581
7687,6591,1145,2832
7688,2925,451,790
7689,6910,746,1234
7690,6497,1072,702
7691,8960,1005,1340
7692,2886,523,1160
7693,3730,525,1192
7694,1852,388,340
7695,3873,1019,1820
7696,2090,320,369
7697,3131,754,685
7698,2799,645,190
7699,3215,588,930
7700,5208,1466,503
7701,1506,396,506
7702,4174,883,831
7703,2698,547,535
7704,4510,810,1374
7705,2462,851,863
7706,2018,321,828
7707,2234,715,854
7708,1549,377,484
7709,4294,588,1469
7710,3638,940,686
7711,2976,663,446
7712,2908,294,262
7713,4011,1008,1446
7714,4427,1483,1241
7715,4883,784,966
7716,3391,1186,726
7717,3340,1408,274
7718,2726,775,417
7719,2420,643,1106
7720,3356,1042,1679
7721,2680,429,322
7722,968,308,280
7723,1428,385,269
7724,1784,516,270
7725,2675,916,523
7726,4912,1679,1328
7727,3070,1044,960
7728,3582,1525,538
7729,2950,1071,905
7730,3295,886,443
7731,5398,1739,1186
7732,2497,836,960
7733,2088,852,739
7734,4109,1279,930
7735,5278,1625,830
7736,1801,688,509
7737,2603,766,833
7738,1276,405,583
7739,1701,683,685
7740,476,169,126
7741,3108,1122,760
7742,5432,982,2924
7743,1723,377,680
7744,4489,989,1222
7745,2280,289,1088
7746,4032,572,1416
7747,5567,642,1183
7748,3884,501,1927
7749,2900,363,764
7750,3910,555,1659
7751,1504,384,676
7752,4030,552,1204
7753,4892,637,1875
7754,5082,706,1829
7755,16376,1881,2628
7756,4835,739,2610
7757,1969,550,131
7758,3895,800,946
7759,4359,802,1676
7760,686,306,213
7761,6325,897,800
7762,6129,1110,1007
7763,3661,700,1482
7764,3734,955,561
7765,4156,628,1216
7766,3839,526,1155
7767,3142,659,1441
7768,4306,663,963
7769,4581,1172,660
7770,5000,857,675
7771,3357,676,657
7772,2785,405,457
7773,2901,827,451
7774,3275,752,828
7775,3934,1116,833
7776,3371,1043,537
7777,3367,714,300
7778,6539,1186,924
7779,1595,650,646
7780,3200,446,583
7781,1768,261,485
7782,3453,846,1795
7783,3451,559,1204
7784,4077,719,1337
7785,3338,632,667
7786,4008,1009,989
7787,938,412,415
7788,9495,1108,1639
7789,2541,533,1355
7790,2526,318,1500
7791,4102,505,1235
7792,3372,1506,610
7793,2464,241,943
7794,1974,489,919
7795,4047,859,746
7796,3520,722,570
7797,2287,775,1185
7798,2444,350,795
7799,2143,310,839
7800,4391,403,1924
7801,5171,793,2479
7802,4996,1067,1127
7803,2040,468,250
7804,8491,1581,1221
7805,4387,707,1549
7806,4557,1196,1096
7807,4075,744,1310
7808,2289,397,656
7809,2596,307,1391
7810,4715,487,1891
7811,4048,673,1213
7812,49,24,48
7813,5520,676,2369
7814,1638,148,448
7815,4140,915,2038
7816,5069,710,1976
7817,4564,586,1998
7818,4126,575,1676
7819,2179,761,488
7820,2524,752,823
7821,3019,1183,519
7822,4848,1882,700
7823,4014,2095,701
7824,3912,1000,783
7825,3097,1444,407
7826,1681,1290,509
7827,5159,2240,1102
7828,1253,412,209
7829,0,0,0
7830,389,121,132
7831,2115,239,439
7832,5135,956,967
7833,3731,486,755
7834,3118,382,1116
7835,5223,755,1216
7836,1257,351,359
7837,3606,620,1796
7838,4004,381,1584
7839,2842,382,531
7840,5673,1147,1343
7841,1560,598,370
7842,1234,401,312
7843,3750,834,833
7844,2000,431,397
7845,4427,1573,1260
7846,3247,674,849
7847,2599,622,558
7848,3049,692,547
7849,4911,1159,696
7850,2032,228,516
7851,532,194,119
7852,6306,889,837
7853,1142,490,334
7854,3372,641,496
7855,4513,747,413
7856,6570,871,1455
7857,3347,635,590
7858,4117,780,457
7859,3299,664,657
7860,709,197,179
7861,1666,564,170
7862,2463,934,222
7863,3427,869,121
7864,2594,718,420
7865,2093,415,69
7866,905,275,281
7867,4227,658,1647
7868,4647,451,1974
7869,1668,469,583
7870,3038,1038,471
7871,2105,312,514
7872,3047,666,489
7873,4790,732,964
7874,4487,797,511
7875,3733,975,912
7876,2376,335,511
7877,3758,619,1493
7878,229,0,84
7879,3866,594,780
7880,11358,1505,3556
7881,2444,320,1290
7882,5476,908,2046
7883,6023,1185,1879
7884,2733,380,909
7885,3887,1412,584
7886,2473,602,428
7887,4312,703,1454
7888,2767,531,1913
7889,1647,198,996
7890,5125,433,2182
7891,4058,720,1651
7892,4881,503,1900
7893,3331,661,1197
7894,4158,1098,1661
7895,1060,118,0
7896,5295,833,1357
7897,2524,358,1355
7898,3307,613,1925
7899,1367,282,534
7900,4105,240,2709
7901,897,296,16
7902,909,199,435
7903,2816,577,1337
7904,1859,548,837
7905,3384,486,1496
7906,2733,393,1098
7907,2603,350,1584
7908,5049,479,1290
7909,2662,463,1998
7910,1810,224,940
7911,4532,999,2235
7912,5018,335,468
7913,1845,579,645
7914,2200,509,203
7915,3665,1053,541
7916,2188,984,160
7917,3616,1168,984
7918,7379,1039,673
7919,2844,1807,366
7920,4653,711,394
7921,4264,633,162
7922,2767,882,528
7923,1581,416,416
7924,2991,504,304
7925,3894,679,682
7926,2557,735,277
7927,2897,863,438
7928,7085,1592,940
7929,2535,257,361
7930,4314,626,158
7931,8240,1273,139
7932,5281,1138,584
7933,5377,853,133
7934,2338,1221,185
7935,1999,398,143
7936,2465,735,208
7937,1431,220,64
7938,2745,623,724
7939,3303,711,891
7940,5983,650,1825
7941,2468,589,108
7942,4776,1567,180
7943,2973,549,208
7944,5434,1196,1034
7945,2508,237,893
7946,3214,751,250
7947,2147,517,386
7948,2938,365,888
7949,2449,764,677
7950,2755,570,648
7951,3871,746,962
7952,2615,518,173
7953,3431,844,207
7954,1276,255,138
7955,5377,823,221
7956,4913,496,305
7957,5659,708,552
7958,1898,313,101
7959,2500,481,229
7960,5647,964,855
7961,6098,899,261
7962,2792,539,191
7963,3524,368,455
7964,5348,615,206
7965,1933,277,76
7966,4506,393,360
7967,1166,321,115
7968,4641,1215,459
7969,1367,209,243
7970,5362,577,171
7971,2391,217,83
7972,4302,460,428
7973,2687,533,1230
7974,3491,457,740
7975,3203,394,228
7976,5990,763,743
7977,4438,805,519
7978,2599,519,900
7979,4292,350,1155
7980,4032,450,242
7981,4418,818,866
7982,2562,320,606
7983,3980,324,866
7984,3604,702,807
7985,1938,296,401
7986,2426,400,440
7987,3264,491,484
7988,3411,636,600
7989,3769,989,895
7990,2739,679,605
7991,4618,551,343
7992,3339,412,149
7993,3105,392,398
7994,3896,859,622
7995,4327,673,362
7996,6854,937,942
7997,5718,828,1783
7998,4254,897,1112
7999,3416,814,654
8000,2200,450,802
8001,2938,408,1519
8002,0,0,0
8003,0,0,0
8004,5373,979,1384
8005,4127,1306,1466
8006,2021,440,443
8007,3109,815,1351
8008,3110,1117,908
8009,5530,773,918
8010,4759,439,451
8011,4191,481,525
8012,3335,738,271
8013,3092,737,203
8014,5818,897,328
8015,3912,497,405
8016,2045,322,129
8017,2633,562,198
8018,4078,689,338
8019,2717,485,159
8020,2838,465,287
8021,2411,301,137
8022,4334,453,853
8023,3148,335,155
8024,5372,1126,460
8025,3126,668,384
8026,5395,471,238
8027,4181,498,336
8028,4353,653,506
8029,1984,316,88
8030,2626,488,631
8031,4172,602,1049
8032,4362,1008,1050
8033,3518,1184,902
8034,2276,876,141
8035,2046,387,716
8036,2686,634,1288
8037,2456,329,402
8038,1935,443,66
8039,4110,827,376
8040,6261,584,1262
8041,5339,817,627
8042,6041,1099,1226
8043,2486,736,659
8044,3924,727,759
8045,2965,685,473
8046,5270,1260,1162
8047,2527,502,711
8048,1295,271,561
8049,4361,861,1403
8050,3785,687,553
8051,2187,513,1115
8052,4182,1109,862
8053,8668,1511,1465
8054,2840,632,478
8055,1968,476,686
8056,944,51,17
8057,4432,1713,775
8058,2450,1018,1156
8059,1653,299,237
8060,3909,629,644
8061,3758,835,720
8062,1059,650,107
8063,3282,781,515
8064,4440,272,268
8065,2527,573,501
8066,3078,225,304
8067,2759,256,673
8068,2810,387,596
8069,1292,394,415
8070,656,199,266
8071,2202,472,754
8072,3389,544,546
8073,3231,470,327
8074,3654,653,333
8075,4880,1580,264
8076,2875,834,490
8077,2084,357,99
8078,2175,468,52
8079,5299,1109,317
8080,2451,266,214
8081,1796,275,312
8082,1252,360,121
8083,1973,390,410
8084,4434,577,450
8085,1487,484,210
8086,2918,632,345
8087,2166,627,387
8088,4635,1164,619
8089,1906,453,245
8090,2461,655,327
8091,3535,637,576
8092,1412,380,260
8093,3787,627,185
8094,1774,680,95
8095,4722,1219,508
8096,1897,481,158
8097,5345,1184,270
8098,7586,1525,465
8099,3351,760,144
8100,1600,277,60
8101,4595,1493,311
8102,1648,539,54
8103,4327,1601,139
8104,5557,1497,240
8105,3746,584,60
8106,1859,487,171
8107,3922,1226,204
8108,2779,819,375
8109,3145,744,410
8110,3864,1142,137
8111,4683,705,439
8112,4965,841,43
8113,4879,979,131
8114,1877,786,154
8115,7087,1093,180
8116,3116,794,252
8117,2122,650,503
8118,1848,452,54
8119,2798,613,147
8120,2163,586,64
8121,2943,698,44
8122,6436,1311,216
8123,3353,607,246
8124,3921,774,216
8125,1529,382,41
8126,1283,289,37
8127,2267,512,127
8128,4032,1232,139
8129,2101,276,145
8130,1852,566,200
8131,2091,600,118
8132,1295,439,203
8133,2748,584,46
8134,6,9,0
8135,1895,627,185
8136,3311,676,624
8137,2319,806,469
8138,2499,789,289
8139,2393,777,459
8140,2509,755,309
8141,5111,832,400
8142,2638,967,268
8143,2232,748,352
8144,2638,946,307
8145,3260,955,412
8146,2783,719,638
8147,0,0,0
8148,3054,1512,528
8149,3559,1637,376
8150,3018,1656,496
8151,1685,157,727
8152,5664,2180,1115
8153,3336,974,550
8154,0,0,0
8155,3394,714,1035
8156,2204,395,573
8157,2743,546,1394
8158,3754,1592,400
8159,1004,138,396
8160,2964,505,383
8161,2496,478,779
8162,179,13,7
8163,831,344,128
8164,3683,1022,1860
8165,1009,267,274
8166,4391,1257,817
8167,4642,2115,842
8168,4198,755,882
8169,2705,1327,588
8170,991,456,212
8171,2309,630,1085
8172,2838,1198,1004
8173,3004,947,1834
8174,4192,897,725
8175,1315,571,242
8176,2410,551,344
8177,3543,890,1901
8178,1444,620,327
8179,2098,456,302
8180,754,292,146
8181,2659,1029,319
8182,4887,1195,1600
8183,3214,648,618
8184,2349,605,611
8185,4101,563,1171
8186,4949,923,1906
8187,1881,363,732
8188,5718,1144,907
8189,3027,990,614
8190,1701,309,282
8191,3704,888,1389
8192,2681,430,606
8193,2299,1059,366
8194,3807,702,423
8195,3439,863,1551
8196,1434,305,165
8197,4232,1148,1488
8198,4102,946,1013
8199,4492,804,678
8200,1416,673,358
8201,4117,758,1449
8202,2296,965,655
8203,4165,718,1359
8204,2262,600,678
8205,2388,1059,377
8206,3686,1085,626
8207,3752,654,1039
8208,1704,372,271
