HouseHoldId,Tot_Housing_Units_ACS_10_14,Single_Unit_ACS_10_14,MLT_U2_9_STRC_ACS_10_14,MLT_U10p_ACS_10_14,Mobile_Homes_ACS_10_14
5189,1294,1294,0,0,0
5190,1137,936,75,126,0
5191,2951,2766,0,0,185
5192,1337,1337,0,0,0
5193,2285,1721,156,313,95
5194,1048,1008,0,40,0
5195,1783,1736,0,21,26
5196,1627,1280,12,313,22
5197,1778,1232,364,182,0
5198,1984,1117,465,402,0
5199,2143,1053,375,214,501
5200,893,610,96,187,0
5201,1409,1132,131,140,0
5202,876,422,260,194,0
5203,1360,1128,179,53,0
5204,1598,1180,365,53,0
5205,1322,1290,32,0,0
5206,1291,618,208,291,163
5207,1969,914,316,169,570
5208,1157,381,269,507,0
5209,1760,1203,232,280,29
5210,2334,678,460,1196,0
5211,1286,1286,0,0,0
5212,1311,1067,97,135,12
5213,1169,808,260,101,0
5214,1993,1150,488,355,0
5215,1346,1199,68,79,0
5216,1454,1343,30,81,0
5217,1776,1765,11,0,0
5218,797,48,627,122,0
5219,2325,1320,372,633,0
5220,1421,1031,205,185,0
5221,1174,633,70,189,282
5222,1883,1624,226,33,0
5223,2294,2007,35,245,7
5224,934,763,0,9,162
5225,2597,2354,200,43,0
5226,2009,2009,0,0,0
5227,2100,2100,0,0,0
5228,1810,1420,57,312,21
5229,1317,1275,11,23,0
5230,1778,1728,40,10,0
5231,689,653,0,26,10
5232,1333,1294,13,26,0
5233,1542,1157,239,139,0
5234,1706,1572,19,0,115
5235,3907,3524,61,322,0
5236,1786,1726,0,60,0
5237,894,885,0,4,5
5238,302,287,7,0,8
5239,1496,1496,0,0,0
5240,1432,1432,0,0,0
5241,728,568,72,88,0
5242,1143,1135,0,0,8
5243,2070,2065,5,0,0
5244,448,448,0,0,0
5245,746,667,6,16,57
5246,2156,1820,0,0,291
5247,795,666,0,0,129
5248,3170,3015,90,65,0
5249,540,540,0,0,0
5250,784,692,10,5,77
5251,2346,2073,146,95,32
5252,1215,644,151,108,288
5253,737,542,136,55,4
5254,1912,1735,16,40,115
5255,2553,1554,296,691,12
5256,2346,1776,144,382,41
5257,1502,1330,47,116,9
5258,1743,1718,0,25,0
5259,1159,924,87,148,0
5260,1824,1581,154,89,0
5261,2246,2094,0,152,0
5262,2845,2548,75,207,15
5263,2052,2011,11,30,0
5264,1393,1204,181,8,0
5265,1578,1358,147,73,0
5266,2891,2129,261,501,0
5267,2775,2018,486,210,0
5268,2885,2612,137,113,23
5269,1992,1895,0,97,0
5270,1080,919,115,42,4
5271,1548,935,344,240,29
5272,1846,1419,237,175,15
5273,2328,2328,0,0,0
5274,1607,1595,12,0,0
5275,1541,1222,19,215,75
5276,1160,922,37,201,0
5277,1006,477,96,7,404
5278,1611,1324,109,0,144
5279,45,41,4,0,0
5280,1718,1427,11,37,243
5281,2206,1819,168,41,178
5282,1083,996,56,31,0
5283,1936,1601,216,119,0
5284,1598,1539,40,0,19
5285,1738,1474,209,7,48
5286,2514,2051,363,89,11
5287,1002,613,155,15,219
5288,1760,1203,318,224,15
5289,1351,1325,11,0,15
5290,1052,929,7,0,114
5291,1752,1127,346,279,0
5292,1921,1635,210,76,0
5293,1975,1706,40,219,10
5294,989,858,0,131,0
5295,1765,1316,238,211,0
5296,2181,2105,0,46,19
5297,886,868,15,3,0
5298,3553,2574,187,318,474
5299,2184,1935,12,237,0
5300,3490,3052,301,137,0
5301,2338,2125,20,136,57
5302,1414,1362,40,0,12
5303,1468,604,468,279,117
5304,1293,1165,89,39,0
5305,1637,1301,175,161,0
5306,1216,1012,179,25,0
5307,1218,1218,0,0,0
5308,2735,850,1129,519,207
5309,1869,1104,119,73,562
5310,1710,1342,211,43,114
5311,1912,1880,0,32,0
5312,1378,1029,82,27,240
5313,1704,863,123,689,29
5314,1918,1523,228,167,0
5315,1561,946,287,243,85
5316,1412,1399,13,0,0
5317,1640,1026,302,296,16
5318,1701,1145,329,227,0
5319,1249,988,174,87,0
5320,1123,857,123,115,28
5321,1243,1205,38,0,0
5322,2138,1630,197,79,232
5323,1342,1269,65,0,8
5324,1363,1363,0,0,0
5325,1394,1379,0,0,15
5326,1334,1294,29,11,0
5327,1489,1489,0,0,0
5328,1398,1015,233,44,106
5329,2017,1803,206,8,0
5330,1991,1682,200,7,102
5331,1417,1406,0,0,11
5332,1670,231,408,1031,0
5333,2792,699,1428,579,86
5334,2061,587,731,743,0
5335,1647,272,858,501,16
5336,1499,962,269,268,0
5337,1839,763,355,383,338
5338,1648,607,630,351,60
5339,1230,886,202,134,8
5340,1589,818,386,385,0
5341,1423,849,299,275,0
5342,1279,559,355,365,0
5343,1462,1266,83,70,43
5344,1750,1237,294,219,0
5345,1642,1481,108,44,9
5346,1431,714,369,120,228
5347,1019,1006,13,0,0
5348,1329,706,404,170,49
5349,1198,800,271,104,23
5350,1557,1388,40,124,5
5351,942,914,22,6,0
5352,1456,965,254,29,208
5353,1338,457,404,477,0
5354,1022,833,175,5,9
5355,894,576,263,37,18
5356,1727,525,656,503,43
5357,1530,1078,269,26,157
5358,1734,977,501,256,0
5359,1835,1490,40,38,267
5360,1525,1110,336,79,0
5361,1922,1019,665,182,56
5362,1540,1433,68,39,0
5363,1210,387,122,241,460
5364,1522,1186,64,272,0
5365,1318,1250,0,0,68
5366,1252,989,237,0,26
5367,1175,716,0,15,444
5368,1220,706,221,52,234
5369,1140,469,410,261,0
5370,1023,669,309,45,0
5371,1560,1513,0,47,0
5372,2721,1937,185,592,0
5373,1972,1663,182,104,0
5374,2375,1704,242,429,0
5375,2637,2637,0,0,0
5376,1302,1302,0,0,0
5377,1725,999,274,452,0
5378,1553,1537,0,0,16
5379,1592,1395,197,0,0
5380,1327,1205,76,46,0
5381,1815,1815,0,0,0
5382,1741,1623,66,52,0
5383,1746,937,212,597,0
5384,1664,1664,0,0,0
5385,3357,3357,0,0,0
5386,2365,822,652,625,266
5387,1877,1206,93,137,441
5388,2114,1716,131,228,39
5389,1616,1452,66,82,0
5390,1923,1923,0,0,0
5391,1872,1872,0,0,0
5392,2534,2377,74,83,0
5393,4983,2868,1081,1034,0
5394,2454,2029,200,215,10
5395,4896,1547,1679,1635,35
5396,2152,2114,38,0,0
5397,1476,1462,7,7,0
5398,1350,912,167,271,0
5399,1952,457,738,757,0
5400,1808,1163,251,77,317
5401,1966,744,827,169,226
5402,2216,272,645,1258,41
5403,3445,409,252,2784,0
5404,1620,957,217,67,379
5405,2069,1836,81,152,0
5406,596,208,171,207,10
5407,2400,2353,0,47,0
5408,4959,4801,158,0,0
5409,2749,2609,0,0,140
5410,1027,1005,0,0,22
5411,1192,1181,0,0,11
5412,1976,1690,76,129,81
5413,1987,1353,275,359,0
5414,1341,1166,32,80,63
5415,1712,1588,71,53,0
5416,2596,2489,0,0,107
5417,2002,1721,168,113,0
5418,1512,1472,40,0,0
5419,1942,1442,146,354,0
5420,2067,2067,0,0,0
5421,1612,1612,0,0,0
5422,2964,2947,17,0,0
5423,1516,1333,56,0,127
5424,1893,1829,32,10,22
5425,1291,906,163,222,0
5426,1035,572,105,358,0
5427,1340,381,407,506,32
5428,1173,790,171,212,0
5429,1842,1123,205,480,34
5430,1125,493,254,378,0
5431,1179,723,230,226,0
5432,1427,513,424,481,9
5433,2160,1727,178,244,11
5434,1476,894,103,471,8
5435,1899,724,287,270,618
5436,1825,1702,103,20,0
5437,1114,1085,0,12,17
5438,1341,386,322,359,274
5439,1582,646,231,591,114
5440,1336,1330,6,0,0
5441,1703,673,725,305,0
5442,1265,1037,100,128,0
5443,1186,1154,0,32,0
5444,1281,889,205,63,124
5445,1230,586,279,365,0
5446,975,975,0,0,0
5447,1050,1029,0,0,21
5448,1426,1022,117,98,189
5449,1505,1111,217,177,0
5450,1355,740,260,99,256
5451,1421,953,219,242,7
5452,1078,589,20,121,348
5453,1286,597,334,355,0
5454,1338,1071,106,161,0
5455,1224,1033,191,0,0
5456,1144,1144,0,0,0
5457,1392,933,53,32,374
5458,1003,982,5,11,5
5459,1449,1335,71,43,0
5460,1557,866,125,0,566
5461,1346,1273,63,10,0
5462,1284,1157,53,10,64
5463,1231,1059,35,13,98
5464,1756,1267,270,95,124
5465,1482,1325,115,42,0
5466,1136,1081,18,0,37
5467,1179,875,84,22,198
5468,1187,700,0,0,487
5469,1458,855,168,14,421
5470,1518,436,98,15,969
5471,1016,1016,0,0,0
5472,2502,1903,363,236,0
5473,1698,1248,119,321,10
5474,1627,1065,300,254,8
5475,1470,1343,119,8,0
5476,1244,766,298,180,0
5477,2376,1626,259,491,0
5478,2273,1118,714,441,0
5479,1635,1381,87,167,0
5480,1561,1337,154,30,40
5481,888,748,129,0,0
5482,1936,1283,258,206,189
5483,2877,2273,307,260,37
5484,1438,1081,27,330,0
5485,1744,1399,80,242,14
5486,1930,1360,269,301,0
5487,2682,1368,787,527,0
5488,1959,1278,496,185,0
5489,956,252,191,464,49
5490,1321,437,443,441,0
5491,2843,2521,146,176,0
5492,1146,1035,4,107,0
5493,1668,469,160,846,193
5494,1459,370,263,826,0
5495,1633,1103,60,470,0
5496,2489,2048,256,185,0
5497,881,290,132,28,421
5498,1357,806,267,284,0
5499,1946,1115,311,423,60
5500,1314,993,237,25,59
5501,1379,1287,44,0,48
5502,1271,742,263,127,139
5503,1251,1111,109,23,8
5504,2281,1637,462,146,36
5505,1522,1460,33,29,0
5506,1166,565,233,227,113
5507,1506,1080,225,201,0
5508,1251,167,375,295,406
5509,1116,58,494,564,0
5510,2642,636,865,1141,0
5511,1501,1450,51,0,0
5512,1845,1354,281,26,184
5513,3693,2778,371,544,0
5514,2126,443,814,652,217
5515,1532,769,375,237,151
5516,2321,860,826,609,26
5517,2459,1650,334,322,142
5518,1737,1204,85,70,378
5519,896,287,365,219,11
5520,1270,464,204,450,128
5521,1754,1519,87,148,0
5522,2142,458,506,771,407
5523,2045,1139,314,326,266
5524,1639,929,332,205,173
5525,1304,1103,12,29,160
5526,2227,504,888,791,44
5527,2639,2552,87,0,0
5528,1445,1445,0,0,0
5529,2130,2125,0,5,0
5530,2129,1808,148,117,56
5531,2231,1245,861,107,7
5532,1606,292,719,557,38
5533,2684,1563,369,752,0
5534,2700,1510,464,726,0
5535,1276,1256,20,0,0
5536,3085,2464,195,158,268
5537,2317,1765,0,29,523
5538,2132,2005,65,45,17
5539,1146,214,462,393,77
5540,3190,3160,30,0,0
5541,2110,1570,387,140,13
5542,1400,962,34,65,297
5543,2888,2595,14,0,279
5544,3110,1847,103,143,1005
5545,1742,1203,226,206,107
5546,4513,3731,95,16,671
5547,1439,1429,0,10,0
5548,1694,817,104,8,765
5549,1927,512,75,39,1278
5550,2373,1969,212,24,168
5551,1348,1091,125,9,123
5552,2978,1842,0,0,1070
5553,2391,1566,0,0,825
5554,2223,1584,56,0,583
5555,4725,4520,164,0,41
5556,2431,2389,0,0,42
5557,2898,2898,0,0,0
5558,2287,785,838,402,262
5559,1914,1388,19,17,473
5560,6429,6303,0,0,126
5561,2115,1625,12,0,478
5562,2732,2594,99,0,39
5563,1209,1124,0,0,58
5564,546,348,107,12,66
5565,1626,863,535,168,60
5566,3011,1799,772,325,115
5567,3437,3097,91,108,127
5568,2333,1894,15,19,338
5569,2155,1867,139,0,149
5570,2380,1548,821,11,0
5571,3442,3171,170,101,0
5572,2287,1323,307,0,657
5573,2466,2370,45,0,51
5574,1381,1323,31,0,27
5575,3151,2856,229,37,29
5576,2799,985,1294,31,489
5577,1445,1342,40,63,0
5578,1607,1138,263,90,93
5579,3895,1489,1034,601,771
5580,2238,1879,269,90,0
5581,1500,1500,0,0,0
5582,1489,1489,0,0,0
5583,1495,1472,12,0,11
5584,1933,1904,0,0,29
5585,1835,880,315,330,310
5586,1865,1403,279,131,52
5587,3168,3050,12,31,75
5588,1265,1081,0,33,117
5589,1983,1658,153,172,0
5590,1585,1025,371,189,0
5591,1570,1454,55,0,61
5592,2556,2471,0,20,65
5593,1446,907,447,67,0
5594,1769,1462,19,288,0
5595,1718,1446,155,117,0
5596,4466,4251,19,0,196
5597,2204,2080,0,9,115
5598,1664,1394,212,44,14
5599,2856,1032,886,614,324
5600,2202,2104,27,71,0
5601,1500,1085,0,0,415
5602,1938,1888,24,0,26
5603,1793,1793,0,0,0
5604,2546,1536,321,325,364
5605,3606,2543,512,512,39
5606,2045,729,83,19,1203
5607,1919,884,1035,0,0
5608,2617,2315,106,7,121
5609,1636,1544,26,0,66
5610,3353,2336,550,47,420
5611,3217,2773,306,52,34
5612,2828,2099,290,13,426
5613,2499,2286,72,51,90
5614,2639,2441,25,8,165
5615,1848,1518,73,0,257
5616,2529,2315,126,19,69
5617,2278,1808,222,61,187
5618,2956,1521,1149,243,43
5619,753,638,52,6,57
5620,2981,2757,0,0,224
5621,1893,1586,13,0,294
5622,2042,1154,535,117,236
5623,3101,2797,93,6,205
5624,2552,2497,55,0,0
5625,1950,1798,32,41,54
5626,4513,4204,158,93,58
5627,3945,3714,172,24,35
5628,2543,2403,66,15,59
5629,1251,1232,10,0,9
5630,2651,2455,107,61,28
5631,2540,2493,0,45,2
5632,2345,1882,219,145,99
5633,3041,2917,91,0,33
5634,1536,1238,71,121,106
5635,2705,2409,135,97,64
5636,2247,2144,48,0,55
5637,4578,4398,138,0,42
5638,4280,4050,8,0,222
5639,2582,2468,0,8,106
5640,1654,1528,32,0,94
5641,3533,3057,139,93,244
5642,743,430,44,6,263
5643,2728,2230,51,99,348
5644,1550,1187,31,19,272
5645,2151,1669,196,139,147
5646,2153,1341,299,70,409
5647,2223,1521,471,96,135
5648,1911,1601,83,0,219
5649,2321,1799,0,0,426
5650,584,576,0,0,8
5651,0,0,0,0,0
5652,961,863,30,25,43
5653,1296,1112,177,7,0
5654,1423,1148,207,68,0
5655,2678,1117,1521,22,18
5656,2183,937,79,0,1167
5657,1654,593,24,0,1022
5658,0,0,0,0,0
5659,0,0,0,0,0
5660,1355,1216,40,90,9
5661,1086,534,134,418,0
5662,2400,1300,611,489,0
5663,3116,531,971,1614,0
5664,2304,229,570,1505,0
5665,1700,859,504,337,0
5666,1927,516,580,822,9
5667,2425,707,609,1109,0
5668,2658,796,550,1276,36
5669,3144,503,1354,1234,53
5670,2672,897,1117,658,0
5671,1795,643,725,427,0
5672,3105,668,1517,920,0
5673,3515,718,1586,1211,0
5674,1647,1020,483,137,7
5675,1991,1144,655,192,0
5676,2426,548,1098,780,0
5677,2300,954,616,730,0
5678,2787,661,1231,895,0
5679,1527,1375,40,112,0
5680,1641,1566,34,41,0
5681,1188,974,38,176,0
5682,2610,974,1361,263,12
5683,1268,228,554,486,0
5684,1778,458,627,693,0
5685,1254,296,537,414,7
5686,2290,589,1118,583,0
5687,1682,698,616,359,9
5688,1602,446,689,463,4
5689,1552,1194,270,88,0
5690,2100,1482,419,199,0
5691,1699,1138,432,129,0
5692,1275,520,508,247,0
5693,2022,848,397,777,0
5694,2407,1306,571,530,0
5695,1338,1209,28,101,0
5696,1629,313,898,418,0
5697,2090,198,613,1279,0
5698,1177,449,395,333,0
5699,1230,623,213,394,0
5700,942,859,59,24,0
5701,1847,699,593,311,204
5702,1115,494,65,540,0
5703,2679,1006,501,1172,0
5704,1484,1235,114,135,0
5705,2436,1424,251,761,0
5706,1425,1201,80,144,0
5707,2267,960,140,1160,7
5708,1777,1025,136,616,0
5709,1286,1148,95,43,0
5710,1614,1581,33,0,0
5711,1421,1092,196,110,23
5712,1107,1027,46,0,34
5713,1701,1634,42,25,0
5714,1099,1099,0,0,0
5715,1651,1577,10,57,7
5716,1004,923,17,64,0
5717,822,767,32,10,13
5718,1808,1064,257,318,169
5719,1266,1051,6,0,209
5720,1310,1310,0,0,0
5721,830,830,0,0,0
5722,1817,1254,332,207,24
5723,1522,1324,99,99,0
5724,1381,1177,78,12,114
5725,1098,1049,49,0,0
5726,2256,1544,297,415,0
5727,2329,1119,455,755,0
5728,1820,786,344,690,0
5729,900,839,5,37,19
5730,1090,1004,0,65,21
5731,1091,1091,0,0,0
5732,1581,1034,276,188,83
5733,962,698,204,60,0
5734,1238,572,261,405,0
5735,1079,225,416,229,209
5736,1624,758,567,299,0
5737,2143,1308,369,233,233
5738,1158,965,109,84,0
5739,1146,837,204,79,26
5740,1153,757,293,103,0
5741,1320,916,326,78,0
5742,789,575,183,31,0
5743,758,538,158,62,0
5744,1116,895,182,39,0
5745,22,22,0,0,0
5746,1055,737,241,77,0
5747,1367,835,369,136,27
5748,1318,866,364,88,0
5749,2872,948,1098,826,0
5750,2498,2185,270,43,0
5751,1848,1261,444,143,0
5752,1864,1343,468,48,5
5753,1465,361,595,509,0
5754,1138,222,492,424,0
5755,742,294,303,145,0
5756,1253,782,417,54,0
5757,1440,1009,328,78,25
5758,688,368,155,165,0
5759,3514,194,84,3236,0
5760,3793,65,169,3559,0
5761,2775,71,104,2600,0
5762,6235,300,151,5744,40
5763,0,0,0,0,0
5764,3191,101,45,3021,24
5765,901,81,261,559,0
5766,2286,141,195,1950,0
5767,2088,287,422,1379,0
5768,2279,481,394,1404,0
5769,1249,571,452,226,0
5770,0,0,0,0,0
5771,11,11,0,0,0
5772,1560,333,437,764,26
5773,508,353,102,45,8
5774,1434,397,283,754,0
5775,2436,469,775,1192,0
5776,2261,1742,237,282,0
5777,1254,1232,22,0,0
5778,2363,1796,208,305,0
5779,1602,1602,0,0,0
5780,2994,1005,1134,855,0
5781,896,853,43,0,0
5782,3162,1665,738,759,0
5783,2282,898,1176,208,0
5784,1826,940,549,337,0
5785,3767,1494,1684,359,230
5786,2369,583,533,1253,0
5787,2257,597,730,930,0
5788,2700,1141,748,811,0
5789,2606,773,664,1169,0
5790,1607,386,737,484,0
5791,1716,422,772,522,0
5792,1529,524,761,244,0
5793,1714,427,729,542,16
5794,1093,866,127,68,32
5795,1851,746,691,414,0
5796,2101,812,831,458,0
5797,2284,1422,594,268,0
5798,1525,1240,36,249,0
5799,2400,743,354,1303,0
5800,1282,1146,80,46,10
5801,1733,1356,69,308,0
5802,843,75,663,105,0
5803,1201,1174,0,27,0
5804,1586,1338,33,206,9
5805,2492,2449,43,0,0
5806,1185,1178,0,0,7
5807,2029,1178,342,509,0
5808,914,896,0,9,9
5809,3057,2475,362,186,34
5810,2470,1838,494,138,0
5811,1803,1705,7,82,9
5812,3368,1179,997,1192,0
5813,2078,1348,434,296,0
5814,886,870,5,0,11
5815,4913,3058,243,1612,0
5816,3410,2969,186,255,0
5817,734,734,0,0,0
5818,1318,1318,0,0,0
5819,882,205,328,349,0
5820,4720,539,606,3562,13
5821,3988,57,185,3746,0
5822,2019,584,567,859,9
5823,1265,1187,24,54,0
5824,1721,907,453,361,0
5825,1637,1341,289,7,0
5826,2022,1774,198,50,0
5827,1829,1292,485,25,27
5828,1079,959,94,26,0
5829,2250,1421,441,388,0
5830,1385,1156,213,12,4
5831,1132,763,268,101,0
5832,1583,1533,32,0,18
5833,2195,1402,548,245,0
5834,974,962,7,0,5
5835,1387,739,611,37,0
5836,1529,890,467,172,0
5837,2246,1744,308,18,176
5838,1840,40,434,1267,99
5839,2175,1098,571,506,0
5840,1519,365,473,681,0
5841,1703,769,578,356,0
5842,2242,28,261,1953,0
5843,2838,767,771,1300,0
5844,912,870,42,0,0
5845,1772,1703,69,0,0
5846,2150,1775,290,85,0
5847,2403,1899,245,233,26
5848,2962,2238,165,559,0
5849,2339,2149,76,70,44
5850,2170,1543,296,331,0
5851,1581,1178,133,262,8
5852,2966,1810,292,864,0
5853,2802,1544,432,814,12
5854,2909,1378,334,1197,0
5855,1524,382,254,546,342
5856,1654,1619,24,11,0
5857,1112,1024,70,18,0
5858,2061,1079,558,223,201
5859,1283,667,173,443,0
5860,1796,816,565,415,0
5861,2063,1290,335,438,0
5862,2540,902,525,1113,0
5863,1498,73,9,1416,0
5864,1350,831,376,143,0
5865,2378,1837,231,310,0
5866,1850,318,1011,505,16
5867,1686,1310,44,307,25
5868,1184,1136,8,40,0
5869,942,627,108,67,110
5870,2037,639,617,781,0
5871,1819,1187,293,320,19
5872,2084,1370,179,535,0
5873,1891,898,227,766,0
5874,4892,344,849,3699,0
5875,2210,890,165,1155,0
5876,2522,1406,301,815,0
5877,570,500,62,8,0
5878,1562,1082,258,212,10
5879,2001,1806,95,100,0
5880,2762,1883,611,268,0
5881,1647,1451,168,22,6
5882,1507,1065,225,217,0
5883,2124,380,250,1444,50
5884,1289,972,317,0,0
5885,1038,698,331,9,0
5886,1751,1065,67,294,325
5887,2817,453,382,1982,0
5888,1452,1023,117,312,0
5889,1390,1390,0,0,0
5890,2484,1621,207,656,0
5891,1500,1170,95,235,0
5892,2960,2558,89,313,0
5893,2284,1332,58,894,0
5894,2494,1562,415,517,0
5895,1824,1778,46,0,0
5896,2056,1451,456,149,0
5897,14,14,0,0,0
5898,0,0,0,0,0
5899,1159,998,161,0,0
5900,1529,1520,0,0,9
5901,1129,1129,0,0,0
5902,2024,892,490,521,121
5903,1657,525,704,312,109
5904,1773,758,300,289,426
5905,951,812,102,37,0
5906,1295,446,299,533,17
5907,1613,585,421,523,84
5908,4179,2884,509,786,0
5909,684,579,58,43,4
5910,1787,717,207,340,507
5911,1087,995,23,69,0
5912,1561,640,393,353,175
5913,1838,1003,149,182,504
5914,1198,975,95,92,36
5915,2087,1216,352,396,123
5916,799,308,141,133,132
5917,1451,290,585,492,84
5918,2870,1709,802,346,13
5919,1569,1299,74,185,11
5920,814,473,115,226,0
5921,1958,927,442,589,0
5922,580,432,68,24,56
5923,1967,737,647,488,55
5924,1347,1122,111,114,0
5925,1435,964,277,194,0
5926,965,828,105,32,0
5927,1808,795,196,817,0
5928,2032,1385,363,284,0
5929,54,45,9,0,0
5930,1775,671,500,568,36
5931,1058,369,176,388,121
5932,2487,679,536,1246,26
5933,1145,711,365,69,0
5934,1971,921,630,288,132
5935,1722,1368,0,354,0
5936,1193,440,259,494,0
5937,936,760,78,89,9
5938,710,521,33,156,0
5939,944,682,234,24,4
5940,924,704,78,0,142
5941,841,160,268,413,0
5942,1533,843,57,576,57
5943,1548,1060,227,261,0
5944,1478,328,392,564,194
5945,2122,750,641,731,0
5946,1550,80,200,709,548
5947,1713,304,315,713,344
5948,1671,800,262,399,210
5949,2065,790,487,769,0
5950,1536,1065,152,319,0
5951,1224,1052,141,25,6
5952,2087,1243,174,644,26
5953,2426,903,314,1047,162
5954,821,289,93,238,196
5955,2043,728,59,1256,0
5956,2360,663,292,1405,0
5957,1241,498,166,187,390
5958,652,211,80,208,153
5959,2618,440,276,1095,807
5960,1680,1420,87,164,9
5961,1445,1436,9,0,0
5962,1616,1051,29,228,308
5963,1397,899,105,393,0
5964,1160,949,37,38,136
5965,1020,709,200,111,0
5966,2176,1986,72,118,0
5967,9277,6238,381,2658,0
5968,3115,2686,255,174,0
5969,847,696,109,42,0
5970,3624,2858,406,360,0
5971,4807,4470,337,0,0
5972,1543,1454,46,43,0
5973,2013,1323,114,576,0
5974,2482,2263,172,0,47
5975,1795,1689,61,0,45
5976,1847,1516,134,197,0
5977,2420,2328,76,0,16
5978,573,558,15,0,0
5979,1350,1276,52,9,13
5980,668,668,0,0,0
5981,2263,1328,412,263,260
5982,2537,2279,115,143,0
5983,1200,636,120,427,17
5984,1554,1293,124,98,39
5985,2137,1054,375,708,0
5986,1242,1072,142,28,0
5987,1947,966,468,338,175
5988,1151,623,0,0,528
5989,2005,1468,107,421,9
5990,2254,1462,249,543,0
5991,2167,1945,201,21,0
5992,2839,964,519,1356,0
5993,913,847,23,43,0
5994,1793,1166,180,289,158
5995,1743,1289,238,216,0
5996,975,615,227,38,95
5997,1411,967,86,336,22
5998,1238,1218,20,0,0
5999,1649,1051,230,139,229
6000,1394,398,518,415,63
6001,1153,738,135,280,0
6002,1322,1072,31,0,219
6003,1587,1363,108,116,0
6004,1251,1181,29,41,0
6005,1175,1165,10,0,0
6006,1133,1049,41,43,0
6007,1940,1859,74,7,0
6008,1298,1009,158,131,0
6009,1586,326,483,769,8
6010,1435,955,160,320,0
6011,2140,796,356,988,0
6012,1832,1373,259,200,0
6013,3151,2293,540,318,0
6014,2458,493,202,1763,0
6015,2121,827,336,920,38
6016,2046,798,445,777,26
6017,1333,277,149,632,164
6018,1877,946,439,492,0
6019,1456,713,262,481,0
6020,2867,1045,378,1444,0
6021,1967,1348,407,212,0
6022,1544,1532,0,0,12
6023,1034,724,109,201,0
6024,1412,1153,48,110,82
6025,881,875,0,0,0
6026,2646,1400,260,711,275
6027,1980,1635,77,152,82
6028,928,926,0,0,2
6029,1923,1356,12,0,529
6030,1013,935,0,0,78
6031,2011,1028,401,307,275
6032,796,796,0,0,0
6033,2215,115,429,1036,564
6034,2347,175,598,1342,232
6035,1415,610,249,288,249
6036,1371,182,317,872,0
6037,1455,406,332,717,0
6038,1024,162,364,348,141
6039,1782,760,265,752,0
6040,925,692,210,23,0
6041,2241,1611,65,565,0
6042,2126,1878,73,175,0
6043,1436,158,342,936,0
6044,1833,642,346,845,0
6045,1749,770,321,630,22
6046,1632,1254,135,31,212
