URBANIZED_AREA_POP_CEN_2010,URBAN_CLUSTER_POP_CEN_2010,RURAL_POP_CEN_2010
6161,0,0
4377,0,0
5620,0,0
4285,0,0
3606,0,0
3074,0,0
4564,0,0
2898,0,0
4943,0,0
2313,0,0
3285,0,0
3938,0,0
2714,0,0
6554,0,0
4586,0,0
4409,0,0
5273,0,0
6769,0,0
5350,0,0
3499,0,0
4362,0,0
4341,0,0
3586,0,0
4675,0,0
1805,0,939
2818,0,0
3290,0,0
2425,0,808
3662,0,0
3660,0,0
6092,0,0
3567,0,0
3563,0,0
3759,0,0
3358,0,0
2873,0,0
2319,0,0
4646,0,0
5683,0,0
2489,0,0
2608,0,0
3611,0,0
9344,0,0
4523,0,0
3570,0,0
4082,0,0
1576,0,0
1811,0,0
4234,0,0
4561,0,0
2890,0,0
3042,0,0
4720,0,0
6087,0,0
5927,0,0
3680,0,0
4580,0,0
3011,0,0
2806,0,0
5379,0,0
3243,0,0
2549,0,0
2990,0,0
2917,0,0
2428,0,0
3375,0,0
5138,0,0
4359,0,0
3885,0,0
4043,0,0
3413,0,0
3252,0,0
4085,0,0
3458,0,0
3650,0,0
3902,0,0
2423,0,0
2878,0,0
2761,0,0
4412,0,0
3761,0,0
2364,0,0
2449,0,0
2525,0,0
4506,0,0
3391,0,0
2937,0,0
4475,0,0
5850,0,0
4134,0,0
3635,0,0
5911,0,0
3087,0,0
3877,0,0
4354,0,0
2411,0,0
3378,0,0
2941,0,0
4074,0,0
2197,0,0
3711,0,0
3695,0,0
3172,0,0
2884,0,0
2413,0,0
2801,0,0
3107,0,0
4227,0,0
4418,0,0
4337,0,0
1177,0,0
4226,0,0
3887,0,0
4775,0,0
4993,0,0
3349,0,0
5207,0,0
6470,0,0
2711,0,0
5396,0,0
5592,0,0
4009,0,0
5063,0,0
3838,0,0
5252,0,0
3983,0,0
5395,0,0
3004,0,0
2490,0,0
1533,0,0
2458,0,0
3158,0,0
3510,0,0
2210,0,0
3582,0,0
4967,0,0
3353,0,0
2601,0,0
6543,0,0
6629,0,0
6742,0,0
2805,0,0
4720,0,0
4178,0,0
2189,0,0
2306,0,0
4140,0,0
2370,0,0
4951,0,0
2448,0,0
4754,0,0
4579,0,0
2950,0,0
4214,0,0
3564,0,0
4065,0,0
4219,0,0
3019,0,0
3991,0,0
3579,0,0
3707,0,0
3265,0,0
4875,0,0
3019,0,0
4307,0,0
4221,0,0
3191,0,0
3091,0,0
3910,0,0
5218,0,0
4127,0,0
3851,0,0
5343,0,0
4679,0,0
3315,0,0
3475,0,0
3423,0,0
2374,0,0
3603,0,0
5163,0,0
2594,0,0
3503,0,0
6002,0,0
5546,0,0
6140,0,0
5740,0,0
3868,0,0
6026,0,0
8053,0,0
5848,0,296
5604,0,0
6947,0,0
6463,0,0
1998,0,0
4841,0,0
6491,0,0
4368,0,0
4990,0,0
2209,0,0
5363,0,0
2016,0,0
3865,0,0
1902,0,0
6908,0,0
6198,0,0
3908,0,0
2849,0,0
5556,0,0
4079,0,0
3578,0,0
7810,0,0
3532,0,0
3578,0,0
4214,0,0
6439,0,0
5504,0,0
3917,0,0
3856,0,0
5254,0,0
3790,0,0
4895,0,0
5944,0,0
4330,0,0
4234,0,0
3749,0,0
3534,0,0
5849,0,0
5466,0,0
4985,0,0
2987,0,0
3379,0,0
3205,0,0
5716,0,0
2655,0,0
2361,0,0
7104,0,0
5114,0,0
4909,0,0
6870,0,0
3755,0,0
3897,0,0
3138,0,0
3811,0,0
2274,0,0
5633,0,0
7249,0,0
6137,0,0
3033,0,0
3813,0,0
0,0,0
7144,0,0
3756,0,0
5797,0,0
6948,0,0
6454,0,0
3176,0,28
5328,0,0
4798,0,0
3016,0,0
6714,0,0
4125,0,0
3628,0,187
4281,0,172
2116,0,10
4719,0,0
5133,0,116
2980,0,0
3967,0,0
4086,0,0
3140,0,0
3973,0,0
5663,0,0
3101,0,0
3110,0,0
4371,0,0
5216,0,0
2199,0,0
5642,0,0
6521,0,0
5575,0,0
5572,0,0
5034,0,0
5282,0,0
2913,0,0
4137,0,0
4176,0,0
5828,0,0
7378,0,0
4610,0,0
5711,0,0
3080,0,0
3913,0,0
4623,0,0
4815,0,0
6584,0,0
5454,0,0
3996,0,0
3848,0,0
7076,0,0
5381,0,0
1945,0,0
3006,0,0
4776,0,0
5577,0,0
7225,0,0
7453,0,0
6313,0,0
4686,0,0
3328,0,0
3945,0,0
5170,0,0
3436,0,0
4085,0,0
6445,0,0
4138,0,0
3603,0,0
6835,0,0
391,0,0
2523,0,0
5178,0,0
2100,0,0
5160,0,0
6783,0,0
4721,0,0
6243,0,0
4260,0,0
5573,0,0
6034,0,0
3808,0,0
5356,0,0
6804,0,0
4795,0,0
5038,0,0
3322,0,0
5140,0,0
2521,0,0
1631,0,0
2796,0,0
2132,0,0
6576,0,0
1628,0,0
6672,0,0
3794,0,0
4748,0,0
4998,0,0
5734,0,0
6212,0,0
5553,0,0
3110,0,0
4806,0,0
4474,0,0
6445,0,0
3711,0,0
3366,0,0
5665,0,0
2498,0,0
3979,0,0
5107,0,0
2355,0,0
2977,0,0
5266,0,0
1422,0,0
5873,0,0
5882,0,0
3178,0,0
7305,0,0
4335,0,0
1741,0,0
5658,0,0
3973,0,0
2905,0,0
6170,0,0
3197,0,0
5304,0,0
5069,0,0
5205,0,0
5227,0,0
3484,0,0
3349,0,0
5351,0,0
4795,0,0
6808,0,0
5428,0,0
3853,0,0
4854,0,0
5881,0,0
4049,0,0
5059,0,0
3139,0,0
5828,0,0
5678,0,0
5532,0,0
2076,0,0
2126,0,0
2482,0,0
6705,0,0
5269,0,0
4973,0,0
3246,0,0
5823,0,0
4926,0,0
4701,0,0
3149,0,0
5905,0,0
3804,0,0
4834,0,0
5445,0,0
7315,0,0
4828,0,0
3501,0,0
2133,0,0
4411,0,0
3937,0,0
4366,0,0
4008,0,0
5401,0,0
6497,0,0
5074,0,0
3635,0,0
6296,0,0
4992,0,0
2246,0,0
5088,0,0
3863,0,0
5739,0,0
2743,0,0
4159,0,0
3849,0,0
4152,0,0
5936,0,0
4482,0,0
3835,0,0
5450,0,0
2037,0,0
5947,0,0
4485,0,0
5427,0,0
4036,0,0
4029,0,0
4289,0,0
5799,0,0
3314,0,0
6317,0,0
5322,0,0
2682,0,0
3023,0,0
3227,0,0
4160,0,0
4341,0,0
3079,0,0
5103,0,0
2926,0,0
2319,0,0
5087,0,0
6528,0,0
3155,0,0
5427,0,0
1665,0,0
4400,0,0
2825,0,0
5362,0,0
3738,0,0
7021,0,0
4604,0,0
4887,0,0
4809,0,0
1292,0,0
4198,0,224
5837,0,0
4424,0,0
4172,0,0
6745,0,0
4505,0,0
5271,0,0
3957,0,0
4118,0,0
4812,0,0
6342,0,0
4163,0,0
5439,0,0
4324,0,0
4652,0,0
7171,0,0
3163,0,0
6629,0,0
6439,0,0
2661,0,0
3970,0,0
4107,0,0
4361,0,0
4018,0,0
6433,0,0
5640,0,0
3828,0,0
8182,0,0
4179,0,0
5633,0,0
4342,0,0
4252,0,0
3951,0,0
3789,0,0
6310,0,0
8210,0,0
6564,0,0
4554,0,0
5262,0,0
2568,0,0
5821,0,0
4464,0,0
3482,0,0
2281,0,0
5085,0,0
6163,0,0
1595,0,0
4726,0,0
4893,0,0
3333,0,0
3421,0,0
3371,0,0
4776,0,0
4675,0,0
1954,0,0
3108,0,0
4679,0,0
4923,0,0
2803,0,0
3294,0,0
6197,0,0
2780,0,0
5593,0,0
3780,0,0
4395,0,0
4273,0,0
2796,0,0
4851,0,0
5793,0,0
5315,0,0
4638,0,0
4442,0,0
878,0,0
5418,0,0
4417,0,0
4511,0,0
5034,0,0
3248,0,0
6998,0,0
6243,0,0
4844,0,0
4443,0,0
6638,0,0
3204,0,0
3700,0,0
6563,0,0
5826,0,0
1385,0,0
5118,0,0
1654,0,0
3974,0,0
3942,0,0
5259,0,0
3788,0,0
2928,0,0
4655,0,0
2972,0,0
4229,0,0
6039,0,0
2324,0,0
5471,0,0
2915,0,0
3818,0,0
2228,0,0
2383,0,0
3779,0,0
3403,0,0
2041,0,0
5752,0,0
5747,0,0
5714,0,0
5051,0,0
2236,0,0
3869,0,0
3456,0,0
5621,0,0
7210,0,0
5937,0,0
3453,0,0
5132,0,0
4763,0,0
3908,0,0
4303,0,0
3907,0,0
2534,0,0
4255,0,0
3858,0,0
4098,0,0
5654,0,0
5485,0,0
7863,0,0
4460,0,0
3277,0,0
4531,0,0
3279,0,0
3464,0,0
4998,0,0
4686,0,0
4218,0,0
3206,0,0
3842,0,0
5447,0,0
3814,0,0
3624,0,0
5350,0,0
3598,0,0
6608,0,0
3153,0,0
6061,0,0
7175,0,0
4361,0,0
3802,0,0
3942,0,0
3387,0,0
4871,0,0
4530,0,0
5225,0,0
2507,0,0
2551,0,0
2596,0,0
5770,0,0
3355,0,0
2761,0,0
6947,0,0
4568,0,0
2828,0,0
3813,0,0
5229,0,0
5162,0,0
5818,0,0
3556,0,0
3761,0,0
6971,0,0
3373,0,0
4357,0,0
5754,0,0
4269,0,0
6866,0,0
4298,0,0
2397,0,0
4074,0,0
3540,0,0
6179,0,0
4935,0,0
2903,0,0
4910,0,0
4023,0,0
4795,0,0
2950,0,0
5688,0,0
6496,0,0
5470,0,0
5719,0,0
3248,0,0
4861,0,0
5057,0,0
7238,0,0
3978,0,0
2244,0,0
5016,0,0
3592,0,0
7190,0,0
3695,0,0
3326,0,0
4705,0,0
2131,0,0
4213,0,0
2693,0,0
4359,0,0
4251,0,0
5110,0,0
6585,0,0
5461,0,0
3000,0,0
4747,0,0
3755,0,0
4215,0,0
7145,0,0
4321,0,0
6956,0,0
6186,0,0
1380,0,0
5413,0,0
4043,0,0
6057,0,0
5004,0,0
2719,0,0
3634,0,0
3795,0,0
3912,0,0
4462,0,0
3394,0,0
6271,0,0
6529,0,0
4273,0,0
6481,0,0
4130,0,0
4168,0,0
3793,0,0
4717,0,0
5040,0,0
7876,0,0
4080,0,0
5054,0,0
2702,0,0
4636,0,0
5709,0,0
5383,0,0
5126,0,0
22,0,0
2983,0,0
3695,0,0
4346,0,0
3963,0,0
5400,0,0
5116,0,0
4063,0,0
3238,0,0
3682,0,0
2168,0,0
6556,0,0
3683,0,0
4567,0,0
3431,0,0
1590,0,0
2213,0,0
6325,0,0
3668,0,0
4080,0,0
4160,0,0
5629,0,0
5091,0,0
3548,0,0
5335,0,0
4747,0,0
5601,0,0
6709,0,0
3273,0,0
3116,0,0
4414,0,0
4494,0,0
3568,0,0
3580,0,0
5718,0,0
4754,0,0
5066,0,0
6529,0,0
4077,0,0
3415,0,0
3151,0,0
6663,0,0
3574,0,0
6836,0,0
4707,0,0
4464,0,0
3987,0,0
112,0,0
4078,0,0
3319,0,0
2806,0,0
3715,0,0
4284,0,0
2990,0,0
4409,0,0
6681,0,0
4527,0,0
2822,0,0
3577,0,0
4356,0,0
2580,0,0
1743,0,0
3645,0,0
2805,0,0
2762,0,0
1827,0,0
3558,0,0
5004,0,0
4105,0,0
2973,0,0
3090,0,0
2143,0,0
1920,0,0
4484,0,0
5420,0,0
6617,0,0
3934,0,0
3585,0,0
4236,0,0
6309,0,0
4543,0,0
3604,0,0
4165,0,0
6065,0,0
4051,0,0
5613,0,0
4352,0,0
2295,0,0
6263,0,0
4439,0,0
5790,0,0
3204,0,0
4636,0,0
3673,0,0
2948,0,0
3647,0,0
4292,0,0
4609,0,0
5201,0,0
4257,0,0
4283,0,0
2875,0,0
4930,0,0
3878,0,0
6569,0,0
4325,0,0
3681,0,0
7306,0,0
4517,0,0
5820,0,0
6251,0,0
3495,0,0
3866,0,0
4958,0,0
2497,0,0
3493,0,0
4435,0,0
4153,0,0
1860,0,0
4775,0,0
6050,0,0
5522,0,0
6814,0,0
4458,0,0
5498,0,0
5757,0,0
6519,0,0
3720,0,0
3164,0,0
5516,0,0
4052,0,0
7289,0,0
6973,0,0
6483,0,0
6972,0,0
2370,0,0
6845,0,0
5594,0,0
5267,0,0
2384,0,0
6943,0,0
6552,0,0
4271,0,0
3014,0,0
5042,0,0
4994,0,0
4506,0,0
1164,0,0
3209,0,0
3321,0,0
5662,0,0
6044,0,0
7312,0,0
5836,0,0
2983,0,0
6207,0,0
5323,0,0
2506,0,0
6366,0,0
4903,0,0
5431,0,0
5732,0,0
4114,0,0
3524,0,0
5200,0,0
3373,0,0
6962,0,0
4912,0,0
3152,0,0
4307,0,0
4284,0,0
3016,0,0
5496,0,0
5720,0,0
3123,0,0
3285,0,0
4345,0,0
6759,0,0
3607,0,0
4867,0,0
6061,0,0
2666,0,0
7214,0,0
5418,0,0
6611,0,0
4090,0,0
6805,0,0
4560,0,0
5687,0,0
3910,0,0
7762,0,0
3690,0,0
5620,0,0
2994,0,0
7083,0,0
3472,0,0
5263,0,0
7126,0,0
3804,0,0
4510,0,0
4791,0,0
3142,0,0
1146,0,0
7518,0,0
2941,0,0
5496,0,0
7727,0,0
1534,0,0
7809,0,0
5639,0,0
4211,0,0
6921,0,0
7170,0,0
3762,0,0
5572,0,0
7200,0,0
3926,0,0
5503,0,0
3588,0,0
7666,0,0
5422,0,0
4290,0,0
4468,0,0
4869,0,0
4250,0,0
31,0,0
6547,0,0
7533,0,0
5344,0,0
4105,0,0
3721,0,0
5891,0,0
6835,0,0
4900,0,0
3648,0,0
2794,0,0
5720,0,0
4191,0,0
6985,0,0
6401,0,0
6881,0,0
4825,0,0
6298,0,0
7055,0,0
3390,0,0
3861,0,0
4183,0,0
2768,0,0
5368,0,0
4750,0,0
4730,0,0
4176,0,0
4902,0,0
4174,0,0
6342,0,0
6896,0,0
5809,0,0
4171,0,0
5659,0,0
3799,0,0
1572,0,0
2600,0,0
4569,0,0
4108,0,0
3689,0,0
4391,0,0
3554,0,0
3916,0,0
5483,0,0
4447,0,0
3040,0,0
4875,0,0
4029,0,0
6108,0,0
2507,0,0
4322,0,0
3703,0,0
3902,0,0
4883,0,0
5435,0,0
3613,0,0
5752,0,0
4787,0,0
4374,0,0
4874,0,0
3366,0,0
6165,0,0
6991,0,0
5411,0,0
3475,0,0
6526,0,0
4727,0,0
4239,0,0
3399,0,0
5818,0,0
4561,0,0
4463,0,0
2699,0,0
4447,0,0
2837,0,0
6415,0,0
3973,0,0
4130,0,0
7330,0,0
4247,0,0
5171,0,0
3496,0,0
4587,0,0
3501,0,0
7419,0,0
6616,0,0
5421,0,0
6356,0,0
4435,0,0
6569,0,0
2433,0,0
5540,0,0
5647,0,0
3616,0,0
5747,0,0
4574,0,0
3877,0,0
7828,0,0
4414,0,0
4770,0,0
4661,0,0
3700,0,0
4699,0,0
2039,0,0
6352,0,0
3667,0,0
4107,0,0
3190,0,0
5509,0,0
5278,0,0
4409,0,0
1045,0,0
6197,0,0
3609,0,0
3833,0,0
3483,0,0
1152,0,0
3365,0,0
5370,0,0
5499,0,0
839,0,0
5250,0,0
3990,0,0
1802,0,0
5153,0,0
7165,0,0
4930,0,0
6230,0,0
4323,0,0
1439,0,0
6430,0,0
3208,0,0
6114,0,0
4554,0,0
4284,0,0
2091,0,0
5277,0,0
5098,0,0
3117,0,0
2161,0,0
5795,0,0
5141,0,0
6357,0,0
1863,0,0
1277,0,0
117,0,0
3000,0,0
3725,0,0
4783,0,0
3608,0,0
4627,0,0
4754,0,0
4510,0,0
5119,0,0
4667,0,0
4916,0,0
4947,0,0
5155,0,0
4065,0,0
76,0,0
2446,0,0
5167,0,0
2837,0,0
3454,0,0
4762,0,0
4969,0,0
6158,0,0
4176,0,0
4101,0,0
4779,0,0
5181,0,0
5033,0,0
3369,0,0
4543,0,0
4454,0,0
4399,0,0
3995,0,0
4047,0,0
4325,0,0
3992,0,0
6092,0,0
3802,0,0
3288,0,0
6995,0,0
6700,0,0
5414,0,0
5547,0,0
3253,0,0
3435,0,0
1448,0,0
3441,0,0
8255,0,0
1388,0,0
0,3569,0
0,83,444
6657,0,0
4600,0,0
6205,0,0
3317,0,0
3664,0,0
3424,0,0
3986,0,0
2478,0,0
2355,0,0
2461,0,0
2551,0,0
4191,0,0
1914,0,0
2971,0,0
3245,0,0
2597,0,0
6613,0,0
3349,0,0
5517,0,0
2154,0,0
5311,0,0
6533,0,0
4115,0,0
2823,0,0
6511,0,0
1915,0,0
6856,0,0
4879,0,0
4683,0,0
5059,0,0
3890,0,0
3963,0,0
4375,0,0
5646,0,0
3789,0,0
4658,0,0
5685,0,0
3195,0,0
5124,0,0
4126,0,0
6992,0,0
5416,0,0
4273,0,0
5702,0,0
7314,0,0
6265,0,0
3477,0,0
6769,0,0
5230,0,0
5863,0,0
4407,0,0
4072,0,0
4329,0,0
4156,0,0
7022,0,0
4118,0,0
7910,0,0
3045,0,0
3819,0,0
4304,0,0
4427,0,0
7139,0,0
1512,0,0
5591,0,0
2035,0,0
4244,0,0
4084,0,0
2777,0,0
3828,0,0
3804,0,0
4367,0,0
3074,0,0
4037,0,0
5087,0,0
2703,0,0
6348,0,0
4483,0,0
4153,0,0
7527,0,0
4470,0,0
5078,0,0
7058,0,0
2034,0,0
3943,0,0
3609,0,0
5426,0,0
3617,0,0
1530,0,0
4657,0,0
4547,0,0
6227,0,0
5090,0,0
5390,0,0
4097,0,0
4632,0,0
5523,0,0
5376,0,0
6704,0,0
7059,0,0
7575,0,0
2621,0,0
2888,0,0
4119,0,0
1093,0,0
4762,0,0
2883,0,0
6649,0,0
6452,0,0
3230,0,0
6769,0,0
3842,0,0
3260,0,0
4414,0,0
5853,0,0
3158,0,0
4005,0,0
5831,0,0
2248,0,0
5783,0,0
6704,0,0
4472,0,0
3063,0,0
4294,0,0
7161,0,0
3958,0,0
5412,0,0
2763,0,0
2521,0,0
4590,0,0
7074,0,0
5928,0,0
7103,0,0
5522,0,0
4606,0,0
5103,0,0
3639,0,0
5056,0,0
3291,0,0
6211,0,0
6311,0,0
5114,0,0
2614,0,0
6050,0,0
3311,0,0
4001,0,0
5788,0,0
6659,0,0
3852,0,0
2594,0,0
5127,0,0
3807,0,0
4504,0,0
2407,0,0
2646,0,0
1903,0,0
5758,0,0
4427,0,0
4782,0,0
4139,0,0
1860,0,0
7345,0,0
6882,0,0
5477,0,0
5232,0,0
4061,0,0
6321,0,0
5623,0,0
5237,0,0
3687,0,0
4246,0,0
5537,0,0
3479,0,0
5220,0,0
4069,0,0
3856,0,0
6517,0,0
5431,0,0
746,0,0
4433,0,0
3268,0,0
4684,0,0
6374,0,0
6696,0,0
4986,0,0
3841,0,0
4165,0,0
4037,0,0
3196,0,0
3106,0,0
5867,0,0
4463,0,0
4016,0,0
5700,0,0
6306,0,0
4483,0,0
3751,0,0
6364,0,0
4541,0,0
4625,0,0
4048,0,0
6069,0,0
3440,0,0
5205,0,0
2282,0,0
2963,0,0
8866,0,0
5889,0,0
6605,0,0
5446,0,0
5629,0,0
5263,0,222
4827,0,2251
4663,0,1656
5643,0,0
6740,0,0
6664,0,0
3407,0,0
3279,0,1693
5305,0,0
2624,0,16
5561,0,860
0,0,942
766,0,0
6665,0,0
504,0,2140
7096,0,26
2563,0,1064
1892,0,605
2503,0,571
0,0,1029
0,6071,99
0,5737,505
0,0,1261
4027,0,487
6764,0,0
5319,0,497
4002,0,0
4352,0,0
7669,0,0
3334,0,0
5214,0,0
7100,0,0
3721,0,0
3904,0,0
3536,0,0
5243,0,0
5289,0,0
4375,0,0
3050,0,0
4285,0,0
8284,0,0
3489,0,0
5089,0,0
3620,0,0
846,0,2967
6188,0,0
12507,0,37
2258,0,0
2874,0,0
5318,0,0
5913,0,0
5069,0,0
5496,0,0
5557,0,0
10140,0,326
0,0,1633
0,0,1591
1947,0,1606
5484,0,258
6743,0,474
1645,0,39
3549,0,0
5223,0,0
778,0,593
3086,0,160
6023,0,0
6340,0,0
4397,0,0
7103,0,0
4219,0,0
6387,0,0
6469,0,139
3751,0,0
2235,0,0
4130,0,0
5339,0,0
4086,0,0
4797,0,0
3064,0,0
6460,0,0
3995,0,0
7075,0,0
4535,0,0
2970,0,0
11415,0,0
6005,0,17
4329,0,0
1502,0,148
7585,0,0
2772,0,0
5324,0,0
3596,0,0
6702,0,0
6117,0,0
0,0,3295
0,0,4839
5489,0,0
3342,0,195
1908,0,327
2473,0,292
0,0,305
0,0,464
0,0,3535
210,0,3991
0,0,286
0,0,1072
4306,0,0
6353,0,0
4904,0,0
4342,0,0
2277,0,0
6851,0,103
2598,0,0
0,0,419
5684,0,0
3574,0,0
5818,0,0
5301,0,0
2413,0,484
435,0,80
3442,0,186
7720,0,0
3419,0,0
7131,0,0
4430,0,0
1896,0,0
3352,0,0
2871,0,0
6769,0,0
5553,0,158
2686,0,0
4622,0,0
3945,0,1723
2582,0,216
535,0,2575
3954,0,0
3439,0,0
4493,0,0
5010,0,0
3246,0,0
4287,0,0
6490,0,0
4149,0,0
5181,0,0
6117,0,0
1896,0,0
6920,0,0
544,0,902
4580,0,688
6010,0,0
2909,0,0
2895,0,0
6805,0,35
1990,0,0
5460,0,0
5349,0,0
4075,0,0
2337,0,0
6598,0,0
7027,0,0
7257,0,0
5721,0,0
5437,0,1940
3,0,116
87,0,459
113,71,702
2471,0,0
0,0,0
0,0,0
0,0,2
0,0,169
0,0,0
0,0,0
0,0,0
145,0,0
0,0,14
164,0,0
59,0,0
239,0,0
554,0,0
1,0,0
0,0,173
0,0,0
33,0,0
4,0,0
8,0,0
186,0,0
0,0,0
3,0,17
4,0,0
0,0,0
1262,0,0
61,0,0
0,0,0
0,0,0
0,0,0
0,0,4163
0,467,4566
0,2298,2475
0,0,5021
0,148,6920
0,0,2392
0,476,8573
0,3229,2880
0,8138,75
0,0,1288
10434,0,39
6921,0,1618
6057,0,381
7612,0,2934
3780,1862,1236
0,5348,587
5161,0,0
5585,0,0
5467,0,0
10757,0,19
7027,0,0
9612,0,0
0,814,4505
1703,0,866
2411,0,271
2091,0,204
5885,0,0
4753,0,0
6020,0,1148
6504,0,0
7819,0,0
5135,0,0
4891,0,831
0,0,1530
5847,0,743
4013,0,35
5563,0,62
6042,0,100
6406,0,0
6836,0,0
3853,0,0
3956,0,0
5849,0,0
5327,0,0
5852,0,0
4315,0,0
7809,0,0
4217,0,0
1119,0,2537
5104,0,29
3087,0,0
7249,0,0
3070,0,0
4527,0,0
2407,0,0
4609,0,0
3288,0,0
3361,0,0
6027,0,0
5175,0,0
5601,0,0
4854,0,0
2074,0,0
5441,0,0
5595,0,31
4262,0,0
5808,0,0
4249,0,0
4579,0,0
6505,0,0
4582,0,0
2359,0,0
3191,0,0
4453,0,0
279,0,759
0,0,2311
0,0,1774
0,0,3226
0,0,0
0,0,3929
0,0,2719
0,0,3352
0,0,3743
0,0,2706
0,0,1802
0,0,2587
0,0,4155
0,1447,2825
0,3467,0
0,4439,0
0,2275,4642
0,5778,425
0,2820,3095
0,0,1785
0,3386,946
0,0,1952
0,995,4369
0,0,3915
0,0,3293
0,4740,1232
0,4317,152
0,6739,0
0,5802,0
0,1905,2276
0,0,2082
0,0,0
1333,0,2293
911,0,930
9272,0,0
4152,0,638
0,0,2158
9116,0,0
0,0,1834
4,4852,3215
1690,0,1602
6129,0,0
4693,0,1463
5438,0,0
3550,0,0
6143,0,0
3191,0,0
4144,0,759
4444,0,0
4296,0,0
17,0,3953
7557,0,862
12952,0,515
4061,0,0
3968,0,0
2406,0,0
5880,0,0
5023,0,0
3213,0,0
3264,0,0
3953,0,0
4277,0,0
2693,0,0
2822,0,0
4438,0,0
4498,0,0
7025,0,218
6335,0,0
4029,0,259
0,4523,1216
0,0,2572
0,5521,2314
0,43,3819
0,6097,0
0,9694,229
0,6486,194
0,13597,112
0,0,1756
0,6713,792
384,0,1944
4456,0,863
0,2910,608
0,0,1910
0,0,2993
0,0,1265
0,0,3463
0,0,2502
0,7693,544
1652,0,427
9054,0,0
3894,0,0
3478,0,0
6884,0,0
4177,0,0
7161,0,0
4842,0,0
4161,0,0
7143,0,0
6439,0,0
6371,0,0
5628,0,0
5746,0,0
3178,0,0
2548,0,0
2680,0,0
5741,0,0
2642,0,0
3780,0,0
3957,0,0
5078,0,0
3099,0,1419
0,0,3279
2222,0,2164
3880,0,491
283,0,967
6481,0,0
4634,0,1705
4486,0,246
4892,0,0
4752,0,0
7304,0,0
5512,0,0
4219,0,0
4727,0,1572
4430,0,0
3646,0,0
6475,0,294
1664,0,2247
0,4464,565
0,10109,0
0,2065,3868
0,4404,784
0,11221,233
0,6868,0
0,7173,0
0,2410,780
0,5813,0
0,2629,1146
0,6087,601
0,0,3778
0,0,1710
1711,1036,2519
293,21,1599
3810,0,0
1885,0,0
1830,0,0
4007,0,442
3563,0,0
2263,0,0
2683,0,0
1872,0,0
1682,0,0
2987,0,0
5082,0,0
2254,0,0
3299,0,0
5154,0,0
2968,0,0
1930,0,0
2101,0,2124
5693,0,0
1624,0,0
4920,0,0
4396,0,0
5131,0,0
5548,0,0
2673,0,0
2637,0,0
2254,0,5
1611,0,0
2688,0,0
7072,0,16
5133,0,0
4075,0,0
3600,0,2
3808,0,216
4408,0,2
3958,0,1274
4553,0,2067
0,3919,2193
0,0,7
0,0,0
3466,0,0
2856,0,0
2497,0,0
5095,0,0
2504,0,0
3618,0,0
5013,0,0
1769,0,0
6431,0,0
2460,0,0
5016,0,0
4468,0,0
3047,0,0
4514,0,0
2776,0,0
3283,0,0
3152,0,0
5287,0,194
2165,0,0
5566,0,0
1230,0,0
3648,0,741
6081,0,0
2378,0,40
3283,0,0
4089,0,0
1996,0,0
46,0,2009
3721,0,1018
0,2933,0
832,0,2282
1092,0,1779
0,0,800
0,367,1501
0,2287,0
0,3527,0
0,546,4827
0,0,1806
0,0,1293
0,5155,0
0,5585,1092
0,4515,3378
0,2795,395
0,463,2329
0,0,2700
0,46,2307
0,5354,390
0,1814,5112
0,5830,204
0,4460,204
0,6172,65
0,2549,4887
0,1005,2963
0,250,4638
0,5081,1447
0,0,4348
0,438,2489
0,1355,1477
0,3612,925
0,5826,264
4523,0,0
3144,0,0
4489,0,0
5505,0,0
3586,0,0
6423,0,0
5752,0,0
3803,0,0
5013,0,0
5185,0,0
3239,0,0
3972,0,0
6373,0,0
5099,0,0
4605,0,0
6876,0,0
4109,0,0
4665,0,0
7989,0,0
4687,0,0
7451,0,0
4343,0,0
3869,0,0
7482,0,0
3786,0,0
5544,0,0
7154,0,0
2810,0,0
2967,0,0
3418,0,0
6626,0,0
4140,0,0
4356,0,0
3916,0,0
4379,0,0
1982,0,0
2325,0,0
5565,0,0
4101,0,0
1727,0,0
5473,0,0
7955,0,0
5237,0,0
6045,0,0
4317,0,0
4355,0,0
3442,0,0
7305,0,0
4865,0,0
499,0,0
6369,0,0
5410,0,0
2746,0,0
3263,0,0
7329,0,0
5023,0,0
2363,0,0
7091,0,0
4131,0,0
2902,0,0
3627,0,0
6339,0,0
25,0,0
6816,0,0
7355,0,396
4833,0,0
3479,0,0
4258,0,0
6582,0,0
7481,0,7
3299,0,0
2678,0,0
3107,0,0
2682,0,0
2780,0,248
4362,0,0
5329,0,0
5862,0,0
4034,0,0
5485,0,0
4818,0,10
8140,0,0
4218,0,0
3985,0,0
3529,0,0
3435,0,0
5067,0,0
2662,0,0
6892,0,0
4496,0,0
4834,0,0
6634,0,9
4181,0,11
6210,0,0
4852,0,0
267,0,1339
3626,0,0
4984,0,0
6323,0,0
6548,0,0
5715,0,0
6833,0,0
13540,0,4
6328,0,0
3102,0,0
4328,0,0
3819,0,0
3654,0,0
3075,0,0
3624,0,0
5898,0,0
2373,0,0
3539,0,0
4929,0,0
6602,0,0
6696,0,0
2612,0,0
363,0,659
5796,0,0
3942,0,45
5343,0,417
2978,0,0
6005,0,0
3652,0,0
5590,0,0
9194,0,174
4906,0,0
4580,0,0
7976,0,0
5288,0,0
3884,0,0
6771,0,301
7218,0,0
7312,0,0
7975,0,0
