HouseHoldId,Single_Unit_ACS_10_14,MLT_U2_9_STRC_ACS_10_14,MLT_U10p_ACS_10_14,Mobile_Homes_ACS_10_14
15387,1740,0,29,147
15388,1630,0,0,0
15389,2833,170,114,0
15390,2726,58,966,20
15391,635,302,525,9
15392,2738,149,126,0
15393,2093,114,45,0
15394,2548,159,21,0
15395,832,0,0,13
15396,2025,146,177,22
15397,1607,0,0,11
15398,3278,346,86,0
15399,801,8,0,0
15400,1834,0,0,244
15401,2063,181,139,709
15402,513,0,0,222
15403,2986,0,0,422
15404,1788,95,18,0
15405,4142,18,290,311
15406,561,0,0,181
15407,1902,102,724,166
15408,2360,193,0,34
15409,3326,78,62,168
15410,1948,0,44,224
15411,635,21,83,655
15412,1121,127,96,1287
15413,993,179,60,316
15414,1478,153,0,670
15415,2526,0,29,579
15416,968,64,47,392
15417,2797,0,0,42
15418,2086,142,633,621
15419,1289,0,0,43
15420,161,62,40,21
15421,1686,747,688,140
15422,792,864,1326,35
15423,1113,444,658,41
15424,1742,181,210,529
15425,979,152,495,192
15426,776,199,648,24
15427,1441,223,96,55
15428,920,45,7,67
15429,1330,275,404,28
15430,956,55,25,93
15431,732,90,6,25
15432,1149,43,139,78
15433,627,176,72,118
15434,980,275,1297,0
15435,784,36,95,23
15436,1486,599,243,0
15437,931,568,114,0
15438,1128,427,6,9
15439,1611,587,55,0
15440,848,333,358,0
15441,311,103,651,0
15442,1263,658,264,0
15443,1936,470,16,25
15444,1763,316,0,8
15445,1045,244,550,0
15446,1551,91,0,0
15447,443,107,0,53
15448,1776,305,359,0
15449,27,152,1360,0
15450,624,227,822,198
15451,790,244,273,79
15452,577,126,66,5
15453,650,80,501,0
15454,0,0,0,0
15455,829,351,10,3
15456,732,322,146,0
15457,868,395,78,0
15458,958,397,627,0
15459,975,685,3017,32
15460,758,456,52,4
15461,224,152,351,5
15462,807,452,795,4
15463,755,583,230,0
15464,353,28,1472,0
15465,1037,247,745,0
15466,915,40,208,38
15467,773,68,626,0
15468,849,83,133,0
15469,1333,177,371,48
15470,936,59,114,0
15471,1077,241,808,12
15472,335,456,2059,0
15473,309,625,863,25
15474,239,956,3183,0
15475,89,427,2026,0
15476,64,230,1987,9
15477,386,246,458,0
15478,1207,306,779,43
15479,1292,0,0,0
15480,594,28,244,22
15481,1023,179,331,28
15482,763,155,787,0
15483,939,94,111,449
15484,1734,299,516,16
15485,1985,239,496,21
15486,1866,183,762,0
15487,126,304,667,509
15488,544,868,1042,0
15489,1192,75,55,13
15490,1055,86,314,0
15491,285,127,547,17
15492,1752,102,159,27
15493,1015,4,44,0
15494,941,28,116,80
15495,1592,29,43,4
15496,56,211,1506,6
15497,1007,162,113,30
15498,432,40,113,3
15499,1475,140,195,0
15500,1959,73,272,0
15501,1755,33,0,85
15502,1076,147,75,6
15503,331,529,1411,12
15504,325,253,605,52
15505,1514,171,125,11
15506,487,63,690,0
15507,1456,407,230,190
15508,383,384,1063,254
15509,1817,911,741,109
15510,434,659,826,0
15511,717,270,319,0
15512,1197,35,41,0
15513,981,130,226,338
15514,397,388,648,203
15515,1685,0,271,50
15516,1469,163,91,128
15517,468,17,0,0
15518,2484,16,0,0
15519,1082,28,223,40
15520,1883,0,11,0
15521,1618,0,9,0
15522,671,183,719,45
15523,1206,165,203,6
15524,1192,0,0,154
15525,1935,24,184,0
15526,1619,21,46,616
15527,2864,32,489,90
15528,2646,18,464,440
15529,1277,255,129,0
15530,1050,320,227,11
15531,1968,110,50,0
15532,183,432,514,8
15533,2810,77,42,91
15534,2137,285,211,0
15535,264,328,1047,46
15536,1251,196,30,7
15537,1120,112,178,0
15538,1244,49,0,8
15539,1543,189,383,0
15540,1004,0,0,12
15541,1589,0,0,0
15542,1051,0,15,19
15543,1487,12,9,7
15544,1093,11,37,0
15545,1567,147,432,9
15546,732,55,41,40
15547,692,293,567,0
15548,1005,304,259,0
15549,883,49,119,0
15550,497,239,680,6
15551,655,234,983,8
15552,535,428,1669,0
15553,1420,355,1776,66
15554,619,447,1419,0
15555,1100,15,41,0
15556,933,45,0,76
15557,2121,95,423,403
15558,2381,54,76,0
15559,1729,120,1341,0
15560,361,253,658,0
15561,194,101,962,0
15562,1680,314,439,11
15563,2379,307,1937,63
15564,1038,488,959,0
15565,570,0,147,0
15566,1416,0,140,7
15567,1330,174,480,0
15568,1452,0,31,0
15569,2561,0,0,0
15570,541,7,0,0
15571,1710,730,691,0
15572,1008,0,0,0
15573,2046,413,342,0
15574,2115,0,0,0
15575,323,749,1084,33
15576,1119,784,1786,0
15577,250,445,1127,18
15578,198,544,1117,0
15579,1315,333,1103,0
15580,914,762,1210,0
15581,71,538,1029,0
15582,1790,0,525,0
15583,1791,452,675,0
15584,1028,297,895,0
15585,1944,58,90,62
15586,1014,143,74,58
15587,525,68,33,125
15588,2332,24,0,0
15589,1032,68,155,0
15590,1171,84,43,131
15591,595,154,679,188
15592,1032,592,338,485
15593,729,182,206,108
15594,1934,185,395,0
15595,1621,186,86,36
15596,2888,0,0,0
15597,1966,33,113,0
15598,1705,371,349,229
15599,1570,73,13,4
15600,1647,0,0,0
15601,1405,0,0,165
15602,1379,201,128,0
15603,1259,35,138,0
15604,989,80,108,22
15605,4594,0,443,0
15606,2574,27,172,18
15607,2038,52,0,0
15608,1597,23,453,28
15609,1854,46,516,23
15610,1268,31,295,0
15611,2514,175,210,0
15612,893,0,0,6
15613,1371,285,488,0
15614,1636,330,1258,0
15615,898,107,1178,0
15616,887,767,1209,14
15617,435,144,1114,0
15618,1408,688,303,0
15619,1064,201,359,0
15620,1369,664,774,55
15621,299,98,2329,0
15622,689,724,1219,0
15623,271,370,1098,0
15624,853,811,727,0
15625,515,472,698,0
15626,524,442,2440,41
15627,918,153,702,0
15628,651,42,112,0
15629,324,117,2270,0
15630,906,7,470,10
15631,857,313,2962,0
15632,440,117,2357,0
15633,1086,97,102,0
15634,88,137,1800,0
15635,941,238,1879,0
15636,1069,505,791,0
15637,1202,227,62,0
15638,0,0,0,0
15639,1709,361,454,35
15640,2625,27,22,19
15641,1682,0,0,0
15642,459,4,191,0
15643,1413,0,0,7
15644,1095,41,256,0
15645,1745,25,0,9
15646,686,78,1538,0
15647,972,103,770,0
15648,1120,25,48,28
15649,92,243,1508,0
15650,245,63,1939,11
15651,2275,377,894,51
15652,410,313,901,0
15653,867,20,173,0
15654,1142,65,511,7
15655,1429,76,111,0
15656,212,411,830,0
15657,839,98,108,0
15658,1282,0,8,0
15659,999,5,9,0
15660,2318,0,0,0
15661,1023,8,10,0
15662,110,184,1389,0
15663,14,114,1653,0
15664,68,72,1714,0
15665,12,85,1596,0
15666,231,501,1884,0
15667,53,128,1242,0
15668,104,116,1347,58
15669,337,142,942,0
15670,275,338,2394,0
15671,369,147,1877,20
15672,1205,205,551,0
15673,740,357,1746,0
15674,1105,0,7,33
15675,1015,0,47,0
15676,1806,79,192,0
15677,277,912,1570,0
15678,755,365,1893,0
15679,810,156,35,0
15680,421,596,940,0
15681,811,399,990,0
15682,743,718,1297,0
15683,1716,323,655,0
15684,1071,136,498,16
15685,1143,0,11,0
15686,618,268,764,29
15687,579,169,1319,0
15688,377,318,1718,0
15689,73,317,801,0
15690,962,77,24,18
15691,355,389,2547,0
15692,962,293,836,9
15693,1043,78,1362,0
15694,1115,129,660,0
15695,1146,82,199,0
15696,745,0,0,0
15697,1996,0,130,89
15698,1059,299,2152,8
15699,214,223,338,0
15700,1509,20,0,0
15701,1217,0,0,0
15702,523,280,227,11
15703,1286,0,0,0
15704,909,24,793,0
15705,1453,10,887,0
15706,2247,268,295,0
15707,2044,152,456,0
15708,590,472,1309,0
15709,526,299,1468,16
15710,95,481,1900,51
15711,653,482,1679,0
15712,437,512,1961,0
15713,1421,94,479,8
15714,261,209,1019,0
15715,674,315,1377,15
15716,1009,498,1262,0
15717,869,311,813,0
15718,1204,109,470,0
15719,1456,124,898,0
15720,544,72,1184,23
15721,94,70,2798,0
15722,95,147,2761,0
15723,875,150,1073,0
15724,164,236,2410,0
15725,497,237,1884,0
15726,823,255,1074,0
15727,151,978,2464,41
15728,462,679,2189,0
15729,931,542,1281,0
15730,431,158,341,4
15731,272,130,2220,21
15732,441,196,950,0
15733,378,596,1382,8
15734,197,367,2180,0
15735,236,310,663,32
15736,433,405,1727,0
15737,79,351,1571,13
15738,59,323,1494,0
15739,44,492,1575,0
15740,30,276,1070,0
15741,969,66,1099,0
15742,968,149,322,0
15743,1707,66,0,0
15744,474,505,909,0
15745,127,454,1555,0
15746,170,626,2326,0
15747,56,326,2648,0
15748,1695,127,876,0
15749,618,103,57,20
15750,1545,78,86,12
15751,1506,854,780,0
15752,992,608,719,0
15753,1183,109,13,0
15754,987,432,499,0
15755,2328,27,32,0
15756,212,269,700,20
15757,989,756,1719,30
15758,919,151,153,0
15759,716,387,1537,0
15760,333,925,1395,13
15761,1385,453,363,0
15762,1165,0,99,0
15763,2024,733,522,0
15764,924,159,802,0
15765,429,873,1387,61
15766,441,379,1739,0
15767,582,672,2107,0
15768,1839,99,870,0
15769,1429,312,1509,0
15770,955,275,470,0
15771,1258,273,532,0
15772,1049,554,2002,53
15773,888,0,0,9
15774,704,934,2366,0
15775,1079,897,3118,0
15776,131,420,2708,0
15777,121,250,1399,0
15778,675,29,52,0
15779,1973,186,592,0
15780,1327,222,1366,29
15781,743,529,1409,0
15782,2467,117,914,0
15783,1681,208,182,0
15784,952,186,826,0
15785,1010,205,85,10
15786,1927,108,227,15
15787,362,423,935,0
15788,510,920,1490,36
15789,37,354,974,0
15790,628,159,350,0
15791,1420,568,880,0
15792,423,295,939,22
15793,1330,326,529,26
15794,1091,60,27,0
15795,531,16,215,0
15796,1527,185,872,0
15797,1863,302,717,0
15798,900,130,116,0
15799,2068,219,504,195
15800,1442,0,0,24
15801,789,86,251,0
15802,1179,31,0,0
15803,1518,261,2990,0
15804,2144,166,22,0
15805,18,62,223,3
15806,2974,20,0,0
15807,765,0,6,12
15808,736,219,1220,0
15809,2298,93,96,0
15810,2125,144,646,0
15811,2975,134,495,0
15812,654,28,362,0
15813,2275,68,216,0
15814,1059,0,10,0
15815,1560,10,0,24
15816,574,198,930,7
15817,747,88,239,0
15818,1238,350,2031,0
15819,2094,383,331,0
15820,1404,273,553,0
15821,1122,164,188,17
15822,1920,81,307,32
15823,1057,124,1164,0
15824,2793,114,1396,0
15825,2091,47,975,0
15826,876,183,468,0
15827,1043,267,1127,0
15828,947,152,454,0
15829,1915,94,302,39
15830,1521,235,321,29
15831,1505,407,279,0
15832,1394,111,116,0
15833,2850,264,151,25
15834,1243,288,189,29
15835,593,24,326,0
15836,858,223,498,0
15837,793,354,708,126
15838,439,77,645,0
15839,1243,450,967,255
15840,265,110,456,0
15841,888,481,740,0
15842,1029,229,152,0
15843,289,155,340,0
15844,234,171,339,0
15845,615,442,1299,34
15846,1117,179,488,108
15847,650,252,1384,26
15848,1421,132,422,0
15849,1001,0,0,31
15850,378,1215,1595,20
15851,1520,31,376,47
15852,1759,278,521,18
15853,701,253,1149,77
15854,1153,687,918,0
15855,849,305,242,0
15856,658,179,529,0
15857,566,360,703,0
15858,460,257,761,14
15859,1211,305,749,0
15860,972,91,296,0
15861,1685,0,18,0
15862,536,470,1693,32
15863,1394,107,198,13
15864,1006,133,16,14
15865,888,39,133,13
15866,1013,132,723,8
15867,597,94,388,193
15868,922,437,321,176
15869,1489,56,145,0
15870,1292,10,353,110
15871,1439,24,200,40
15872,1277,0,27,0
15873,1143,277,178,0
15874,560,635,1285,0
15875,754,142,148,0
15876,1126,143,77,0
15877,1062,9,169,46
15878,1305,0,28,0
15879,786,47,33,6
15880,1393,177,170,0
15881,349,800,2265,55
15882,440,0,0,0
15883,799,889,1069,0
15884,163,595,733,0
15885,621,826,1431,0
15886,1698,0,344,28
15887,2697,0,0,29
15888,1482,63,0,7
15889,1516,615,378,19
15890,1460,354,191,19
15891,495,151,43,13
15892,1072,217,365,0
15893,293,204,588,44
15894,1713,340,335,0
15895,926,212,525,0
15896,1395,452,430,13
15897,2714,45,0,190
15898,1328,0,8,0
15899,985,211,573,27
15900,636,344,904,0
15901,875,0,10,0
15902,1981,0,19,526
15903,1087,19,0,548
15904,2590,49,0,0
15905,327,482,933,0
15906,356,143,282,241
15907,1461,56,0,0
15908,628,83,54,0
15909,1957,0,49,221
15910,333,97,123,264
15911,2602,115,1136,19
15912,160,31,260,179
15913,3448,0,292,245
15914,650,140,238,0
15915,585,494,1548,0
15916,1897,9,0,0
15917,1460,69,0,0
15918,1492,369,492,0
15919,2007,0,0,310
15920,1874,50,586,86
15921,777,37,216,0
15922,1279,811,1129,49
15923,2177,358,1607,0
15924,2561,14,124,0
15925,4097,0,265,0
15926,2303,0,0,30
15927,2722,43,246,0
15928,2637,0,267,50
15929,1004,9,0,0
15930,2837,117,643,0
15931,3798,458,403,0
15932,1635,0,0,0
15933,1744,0,0,0
15934,2521,208,397,0
15935,1551,728,2273,0
15936,996,188,1209,0
15937,1944,34,196,21
15938,4659,15,0,0
15939,5114,174,140,0
15940,4268,0,0,84
15941,5011,22,0,86
15942,3316,34,0,446
15943,1743,147,319,0
15944,2055,547,589,38
15945,835,7,244,0
15946,1453,0,0,49
15947,1515,0,46,68
15948,2102,139,20,183
15949,3728,15,335,176
15950,2701,23,0,0
15951,3925,32,604,8
15952,5453,0,182,0
15953,483,0,0,273
15954,1379,471,935,0
15955,25,440,1535,236
15956,130,393,1324,0
15957,92,553,2853,97
15958,1449,834,2236,0
15959,1787,432,2069,310
15960,2146,381,1549,73
15961,1205,41,502,45
15962,1900,4,0,0
15963,831,0,0,12
15964,1275,66,427,0
15965,847,0,0,27
15966,756,72,272,3
15967,2357,114,177,0
15968,730,78,17,6
15969,1755,279,1535,0
15970,1569,210,886,13
15971,1080,0,0,100
15972,1194,245,627,41
15973,1507,530,916,57
15974,2299,228,250,0
15975,2381,34,1068,0
15976,1286,7,0,0
15977,1866,303,912,0
15978,1856,0,0,8
15979,108,1444,1580,0
15980,2398,279,1271,0
15981,377,125,206,0
15982,874,12,640,0
15983,1988,92,43,0
15984,985,32,0,0
15985,1670,119,567,65
15986,1459,44,108,0
15987,815,317,1077,34
15988,1567,177,855,114
15989,2995,293,520,43
15990,752,229,1302,0
15991,1627,93,1253,0
15992,1508,357,2084,86
15993,2729,426,1171,25
15994,1932,741,1002,0
15995,1658,26,409,0
15996,1249,81,402,0
15997,1677,311,728,0
15998,946,649,1531,42
15999,4,461,2334,0
16000,1501,0,0,0
16001,2439,179,0,0
16002,1987,56,25,97
16003,2121,205,0,18
16004,1537,247,878,0
16005,1196,103,278,0
16006,757,3,0,75
16007,2288,311,427,0
16008,2670,32,0,0
16009,715,83,773,0
16010,1535,0,15,0
16011,414,4,0,0
16012,3249,0,9,45
16013,1456,472,934,118
16014,2645,0,0,40
16015,1214,198,262,0
16016,4217,158,475,0
16017,4199,0,0,16
16018,2810,82,180,0
16019,1883,0,0,45
16020,2173,0,0,0
16021,1582,25,18,9
16022,2301,106,395,0
16023,4339,0,286,241
16024,4780,0,49,493
16025,2135,0,0,383
16026,2487,0,0,0
16027,3839,0,0,19
16028,2399,14,0,0
16029,2989,0,0,35
16030,1918,0,0,529
16031,274,0,0,3
16032,4053,0,0,545
16033,1532,0,324,52
16034,868,106,57,60
16035,1851,777,962,64
16036,1026,22,123,364
16037,5812,24,292,172
16038,1403,0,0,372
16039,2214,0,0,33
16040,3321,0,0,0
16041,1685,33,0,593
16042,4,0,4,0
16043,55,41,162,25
16044,1530,143,53,1052
16045,1094,0,24,688
16046,1170,21,22,644
16047,1747,0,0,1131
16048,1380,300,170,34
16049,1125,186,0,107
16050,1045,257,49,186
16051,1760,223,93,43
16052,1155,270,14,45
16053,1730,105,15,125
16054,1412,123,0,624
16055,1021,0,15,604
16056,1817,73,0,492
16057,1547,81,28,257
16058,1596,135,49,198
16059,1619,187,0,281
16060,1232,2,0,102
16061,458,508,372,0
16062,225,206,86,13
16063,627,727,271,345
16064,348,581,1546,686
16065,287,1265,1267,138
16066,1837,949,924,148
16067,756,710,453,25
16068,3524,316,278,140
16069,1148,1468,978,287
16070,511,84,407,324
16071,1972,57,0,273
16072,4045,181,2,115
16073,2247,0,0,57
16074,1295,35,3,93
16075,811,28,0,42
16076,1903,155,18,350
16077,1632,7,0,139
16078,2863,13,0,14
16079,3819,75,307,22
16080,1816,39,7,163
16081,2932,41,23,1024
16082,1641,39,74,1495
16083,2350,156,213,475
16084,1716,22,188,26
16085,2277,24,74,152
16086,1382,26,53,213
16087,1867,90,30,1109
16088,1442,53,13,685
16089,2531,140,102,805
16090,1507,0,0,523
16091,708,46,2,287
16092,802,35,14,1015
16093,1904,253,73,451
16094,863,101,3,1197
16095,2819,21,62,555
16096,1744,64,28,1379
16097,1021,94,22,142
16098,1298,0,0,407
16099,588,224,7,131
16100,1430,0,0,700
16101,1663,316,65,168
16102,1713,339,293,111
16103,1965,32,0,1609
16104,998,350,287,464
16105,2292,114,0,768
16106,1716,193,22,241
16107,1734,175,50,78
16108,1545,145,0,881
16109,1395,147,218,181
16110,2843,207,19,258
16111,2941,352,64,100
16112,2542,110,137,140
16113,1092,397,103,213
16114,1450,207,177,1683
16115,994,433,34,492
16116,2594,415,403,16
16117,1726,140,404,46
16118,690,139,19,11
16119,3005,13,0,0
16120,1649,397,317,92
16121,1185,456,168,32
16122,1278,70,7,0
16123,1117,199,31,0
16124,1158,725,125,217
16125,1549,570,541,0
16126,1506,139,121,39
16127,705,514,455,0
16128,1406,157,628,21
16129,1015,467,611,84
16130,1262,324,621,8
16131,1351,467,205,392
16132,801,227,272,0
16133,824,259,265,0
16134,1370,523,863,21
16135,3392,431,12,72
16136,1863,249,71,42
16137,1096,281,98,86
16138,1630,70,0,36
16139,1025,747,165,72
16140,941,529,13,654
16141,1586,849,251,1078
16142,1062,63,8,0
16143,1083,143,23,0
16144,1282,974,9,898
16145,2345,82,50,904
16146,1073,120,0,145
16147,886,301,35,52
16148,2208,66,67,89
16149,1868,124,0,208
16150,1703,49,13,976
16151,1140,234,60,108
16152,1453,39,0,314
16153,2946,131,94,444
16154,1264,159,193,1015
16155,1630,145,167,1132
16156,1051,355,119,539
16157,1482,52,0,915
16158,966,117,83,43
16159,1070,94,16,766
16160,1315,42,0,503
16161,1098,70,25,201
16162,1165,0,12,139
16163,2560,588,567,86
16164,1188,155,0,270
16165,1310,163,17,148
16166,1266,51,9,398
16167,1230,495,55,67
16168,789,54,0,0
16169,952,452,152,1653
16170,814,305,57,1171
16171,2182,32,1,273
16172,1093,115,22,604
16173,1324,179,252,52
16174,1519,47,0,412
16175,1060,245,94,350
16176,1047,268,26,209
16177,1596,71,0,712
16178,2072,608,25,246
16179,1982,46,8,467
16180,3051,0,0,244
16181,2605,446,0,350
16182,1619,0,38,907
16183,64,10,0,11
16184,1348,44,0,530
16185,1499,161,49,495
16186,2147,141,76,515
16187,2231,184,143,267
16188,1084,480,62,0
16189,1872,153,146,271
16190,2314,104,35,279
16191,2941,596,69,149
16192,1099,307,253,24
16193,1592,1211,471,0
16194,2156,2597,768,32
16195,2051,522,116,385
16196,2663,276,219,370
16197,742,37,11,456
16198,1044,79,47,426
16199,1238,215,0,128
16200,2047,366,48,344
16201,1022,57,0,283
16202,1874,119,0,1160
16203,1340,85,0,215
16204,1540,140,62,569
16205,3055,296,0,801
16206,1477,90,4,1651
16207,1000,12,0,305
16208,1960,147,143,146
16209,446,0,5,97
16210,358,0,0,146
16211,1999,9,0,354
16212,1621,268,36,90
16213,1002,26,0,137
16214,1960,257,58,348
16215,1654,87,7,173
16216,0,0,0,0
16217,1240,41,0,418
16218,1666,47,3,494
16219,987,0,25,297
16220,1754,70,26,964
16221,388,82,12,11
16222,864,4,0,113
16223,1077,269,131,57
16224,560,112,45,80
16225,567,96,6,43
16226,1171,90,32,260
16227,1524,34,56,352
16228,571,11,10,69
16229,1133,4,2,515
16230,1331,75,92,290
16231,1402,96,165,404
16232,1509,129,172,48
16233,458,0,0,138
16234,484,32,31,106
16235,1212,144,533,200
16236,815,67,0,517
16237,2053,11,43,1414
16238,1255,278,341,151
16239,2672,201,0,690
16240,1073,26,0,1423
16241,2506,22,0,539
16242,2450,24,59,55
16243,1505,153,305,531
16244,1249,7,0,498
16245,967,0,0,379
16246,1547,17,0,434
16247,1629,0,0,539
16248,1265,230,119,0
16249,1259,139,219,64
16250,780,234,204,13
16251,1454,194,42,24
16252,1412,30,10,557
16253,1038,0,0,278
16254,2105,107,5,738
16255,595,0,0,278
16256,993,197,54,12
16257,1036,287,116,81
16258,1807,87,0,650
16259,698,0,0,210
16260,861,25,19,545
16261,924,23,0,260
16262,798,0,0,155
16263,568,114,30,39
16264,932,144,666,40
16265,1414,78,18,5
16266,1559,21,61,27
16267,1257,12,0,0
16268,1188,216,133,57
16269,576,120,18,71
16270,1129,8,0,427
16271,938,44,0,536
16272,703,102,109,262
16273,783,103,6,244
16274,1123,24,0,508
16275,1655,84,0,166
16276,1046,526,302,30
16277,691,402,359,12
16278,1731,2,24,568
16279,954,292,97,7
16280,1043,603,531,84
16281,1249,159,175,117
16282,2329,0,0,492
16283,1613,517,223,55
16284,1572,614,414,207
16285,2187,45,14,677
16286,844,8,0,306
16287,960,33,49,651
16288,1091,166,32,443
16289,1414,3,10,1414
16290,878,0,0,518
16291,1031,5,12,184
16292,1903,77,0,620
16293,1649,73,16,70
16294,634,132,56,78
16295,317,58,34,87
16296,1581,61,69,117
16297,1346,296,33,7
16298,716,0,0,127
16299,720,0,46,369
16300,1299,82,0,27
16301,1111,53,0,371
16302,2211,23,31,476
16303,1212,230,211,279
16304,1453,46,41,362
16305,2724,65,27,1020
16306,1007,155,13,243
16307,506,332,89,381
16308,1547,48,27,499
16309,1546,0,0,678
16310,681,229,51,138
16311,2466,9,0,1140
16312,833,39,45,294
16313,1298,34,0,250
16314,1397,519,554,85
16315,578,47,137,72
16316,679,377,252,0
16317,1794,106,264,0
16318,2669,246,125,0
16319,2174,255,48,167
16320,1363,183,268,0
16321,548,522,532,169
16322,1288,755,1302,0
16323,991,224,64,0
16324,1520,305,632,0
16325,1361,556,278,8
16326,680,118,226,0
16327,2065,151,148,15
16328,1179,314,44,0
16329,574,304,0,0
16330,885,368,136,0
16331,789,317,69,0
16332,1557,323,253,17
16333,1059,57,99,13
16334,1191,32,0,55
16335,761,35,17,5
16336,885,230,11,22
16337,868,74,0,7
16338,1169,192,81,67
16339,898,309,98,9
16340,1495,213,61,0
16341,1091,81,11,0
16342,1220,279,221,0
16343,1017,790,313,0
16344,566,27,4,9
16345,664,51,0,4
16346,1196,155,101,17
16347,1283,18,0,0
16348,388,356,54,0
16349,675,95,15,0
16350,673,27,2,24
16351,674,44,8,6
16352,1044,45,311,30
16353,900,426,411,21
16354,1069,64,17,31
16355,680,69,28,5
16356,1198,76,239,7
16357,741,1069,1395,0
16358,737,486,641,0
16359,1495,0,0,52
16360,1094,0,36,5
16361,670,14,0,0
16362,1056,99,8,0
16363,958,70,230,24
16364,1463,178,163,0
16365,2184,78,60,21
16366,1197,46,61,24
16367,1935,79,10,0
16368,1165,163,110,22
16369,1549,8,159,60
16370,1838,185,223,36
16371,1466,127,50,33
16372,1899,157,75,33
16373,1021,176,55,0
16374,1997,187,118,476
16375,0,0,0,0
16376,0,0,0,0
16377,0,0,0,0
16378,789,7,0,353
16379,1188,122,40,134
16380,2594,74,35,630
16381,684,0,0,218
16382,615,0,0,139
16383,544,65,244,7
16384,912,27,0,6
16385,54,0,5,0
16386,0,0,0,0
16387,877,27,22,130
16388,1156,147,7,153
16389,2490,75,0,1132
16390,2228,5,12,901
16391,1699,488,133,127
16392,1100,109,67,74
16393,1797,164,211,168
16394,1473,57,70,0
16395,1353,74,5,187
16396,1224,40,0,283
16397,3568,197,54,59
16398,1261,347,229,0
16399,2182,62,160,247
16400,2057,171,30,0
16401,1310,73,18,409
16402,1901,19,0,471
16403,495,72,0,1240
16404,515,10,0,1067
16405,1414,169,24,308
16406,1421,0,59,9
16407,867,662,293,277
16408,679,158,13,665
16409,1071,350,109,314
16410,1650,75,0,455
16411,1774,0,0,442
16412,1066,0,0,1745
16413,1210,121,0,1055
16414,1822,70,0,604
16415,1187,123,58,1196
16416,2133,69,12,489
16417,1960,37,0,549
16418,584,0,0,190
16419,1438,39,111,55
16420,990,295,220,13
16421,896,69,101,46
16422,1757,146,7,0
16423,1716,504,73,0
16424,540,0,0,130
16425,0,0,0,0
16426,968,48,16,89
16427,992,41,0,174
16428,1867,170,0,64
16429,1706,1,0,547
16430,959,0,0,247
16431,1136,117,26,282
16432,1620,194,6,243
16433,541,130,0,143
